feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Prevotella	Tannerellaceae	Holdemanella	Limosilactobacillus	Howardella	CAG.352	Parvimonas	Allisonella	Megasphaera	Veillonellaceae	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Actinobacillus
4139.2.lib27	6.1692217526759e-05	0.00141892100311546	0	0	0.00166568987322249	0	0.000277614978870415	0	0	0.000678614392794349	0.406705944045159	0	0	0	0	0	0	0	0	0.0061692217526759	0	0	0	0.00675529781918011	0	0.000246768870107036	0.00530553070730127	0	0	0	0	0	0	0.00552145346864493	0	0	0.00181992041703939	0	0	0	0	0.000339307196397175	0.00657022116659983	0.00715629723310404	0.0874487183441809	0.0377247910176131	0.0129553656806194	0.0139115950522842	0.00141892100311546	0.0435238594651285	0	0.000154230543816898	0.0145285172275517	0.000277614978870415	0	0.00181992041703939	0.0048119929670872	0	0.00400999413923933	0.00419507079181961	0	0.014466825010025	0	0	0	0	0.000400999413923934	0	0.00431845522687313	0	0.000123384435053518	0	0	0.0103642925444955	0.0484283907585058	0.0374471760387427	0	0.00891452543261667	0	0.00117215213300842	0	0	0	0	0	0.00416422468305623	0	0	0	0	0	0	0.1517011628983	0	0.00280699589746753	0	0	0.00700206668928715	0.00111045991548166	0	0	0	0	0.000524383848977452	0	0	0	0	0	0.000925383262901385	0	0	0.00197415096085629	0.000894537154138005	0	0.000185076652580277	0	0	0.000215922761343657	0	0.0152071316203461	0.00302291865881119	0	0	0.00363984083407878	0	0	0	0	0	0	0	0.00188161263456615	0.000154230543816898	0	0	0	0.000462691631450693	9.25383262901385e-05	0.000925383262901385
4139.3.lib30	0	0.00138414690412476	0	0	0.00221463504659961	0	0.000276829380824952	0	0	0.000276829380824952	0.393835932453631	0	0	0	0	0	0	0	0	0.00747439328227369	0	0	0	0.00276829380824952	0	0	0.00581341699732398	0	0	0	0	0	0	0.00166097628494971	0	0	0.00212235858632463	0	0	0	0	0	0.00719756390144874	0.0101504106302482	0.0896927193872843	0.0330349727784442	0.0152256159453723	0.0307280612715696	0.000276829380824952	0.0623788871458891	0	0	0.0131955338193227	0.000645935221924887	0	0.00249146442742456	0.00756666974254868	0	0.00618252283842392	0.00507520531512411	0	0.0091353695672234	0	0	0	0	0.000645935221924887	0	0.00553658761649903	0	0.000184552920549968	0	0	0.00867398726584848	0.0494601827073913	0.0312817200332195	0	0.0131032573590477	0	0.00276829380824952	0	0	0	0	0	0.00645935221924887	0	0	0	0	0	0	0.121251268801329	0	0.00203008212604964	0	0	0.00876626372612347	0	0	0	0	0	0	0	0	0	0	0	0.00129187044384977	0	0	0.00369105841099935	0.00119959398357479	0	0	0	0	0	0	0.0265756205591954	0.000738211682199871	0	0	0.00350650549044939	0	0	0	0	0	0	0	0.000461382301374919	0	0	0	0	0.00156869982467473	0	0
4139.4.lib30	0	0.0025228383258976	0	0	0.00475355852984916	0	0.000239005736137667	0	0	0.000159337157425112	0.405539621839813	0	0	0	0	0	0	0	0	0.00786063309963884	0	0	0	0.0084714255364351	0	0	0.0100116847248778	0	0	0	0	0	0	0.00794030167835139	0	0	0.000902910558742299	0	0	0	0	0.00146059060973019	0.00472700233694498	0.00698427873380072	0.114430635224134	0.0253080518376885	0.0125345230507754	0.0140747822392182	0.000106224771616741	0.0454110898661568	0	0.000239005736137667	0.00825897599320161	0.000239005736137667	0	0.00167304015296367	0.00377097939239431	0	0.00390376035691523	0.00541746335245379	0	0.0103038028468239	0	0	0	0	0	0	0.00531123858083705	0	0.000132780964520926	0	0	0.0115785001062248	0.0489961759082218	0.034549606968345	0.000185893350329297	0.00860420650095602	0	0.00175270873167623	0	0	0	0	0	0.00509878903760357	0	0	0	0	0	0	0.12792118121946	0	0.00175270873167623	0	0	0.00807308264287232	0	0	0	0	0	0	0	0	0	0	0	0.00148714680263437	0	0	0.00231038878266412	0.00201827066071808	0	0	0	0	0	0	0.0199437008710431	0.00801997025706395	0	0	0.00286806883365201	0	0	0	0	0	0	0	0.00103569152326322	7.96685787125558e-05	0	0	0	0	0	0.00103569152326322
4140.2.lib27	0	0.00256581883087907	0.00096683028409936	0	0.00312360553324409	0	7.43715603153354e-05	0.000632158262680351	0.000520600922207348	0	0.225234270414993	0	0	0	0.012643165253607	0.0230179979175963	0	0	0	0.00468540829986613	0.0185928900788339	0	0.00245426149040607	0	0	0	0.00275174773166741	0	0	0	0.000929644503941693	0	0	0.00918488769894392	0.000111557340473003	0.000148743120630671	0.00133868808567604	0	0	0.00223114680946006	0	0.000892458723784025	0.00803212851405622	0.00148743120630671	0.0918860627695969	0	0.0105979473449353	0.00788338539342555	0.000223114680946006	0.0216049382716049	0.00245426149040607	0	0.00870147255689424	0.00275174773166741	0.00271456195150974	0.000780901383311022	0.000520600922207348	0.00342109177450543	0.0034582775546631	0.00687936932916853	0.00316079131340176	0.0307526401903912	0	0	0	0	0.00301204819277108	0	0.00353264911497843	0	0.000185928900788339	0.000185928900788339	0.0118994496504537	0.00885021567752491	0	0.0917373196489662	0.000780901383311022	0.00111557340473003	0.00185928900788339	0.000297486241261342	0	0.000260300461103674	0.000594972482522683	0.000780901383311022	0.0276662204373048	0.00795775695374089	0.0171798304328425	0	0.00048341514204968	0.000185928900788339	0	0	0.174066636918043	0	0.00297486241261342	0.000743715603153354	0.0122341216718727	0.0205637364271902	7.43715603153354e-05	0	0	0	0.000223114680946006	0	0.00122713074520303	0	0	0.000223114680946006	0	0.00528038078238881	0.000520600922207348	0	0.0046110367395508	0.00728841291090287	0	0	0	0	0	0.00189647478804105	0.00323516287371709	0	0	0	0.00342109177450543	0	0.0613193514799941	0.000111557340473003	0.00141305964599137	0	0.000409043581734345	0	0	0	0	0	0	7.43715603153354e-05	0.000111557340473003	0
4140.3.rerun.lib32	0	0.00347410437096536	0.00103483959986202	0.0013058690188735	0.00170009362834475	0	0	0	0.000394224609471246	0	0.0651948947913073	0	0	0	0.00867294140836742	0.0167052678263441	0	0	0	0.00312915783767802	0.00862366333218351	0	0.00118267382841374	0	0	0.000123195190459764	0.00273493322820677	0	0	0.000123195190459764	0.000517419799931011	0	0	0.017764746464298	0.000615975952298822	4.92780761839058e-05	0.000369585571379293	0	7.39171142758587e-05	0.00236534765682748	0.000320307495195388	0.00113339575222983	0.00384368994234465	0.000246390380919529	0.14458187552358	0	0.00473069531365495	0.00832799487508008	0.000788449218942492	0.0309959099196767	0.00103483959986202	0	0.00426255358990785	0.00118267382841374	0.00184792785689647	0.00120731286650569	0	0.0025624599615631	0.00384368994234465	0.0051249199231262	0.0038683289804366	0.0300103483959986	0	0	0	0	0.0021435963139999	0	0.00241462573301138	0	7.39171142758587e-05	0.00034494653328734	0.0130094121125511	0.00473069531365495	0	0.0698023949145025	0.00123195190459764	0.000985561523678116	0.00376977282806879	0.000443502685655152	0.00034494653328734	0.000714532104666634	0.00101020056177007	0.000517419799931011	0.032449613167102	0.0123687971221604	0.022495441777953	0	0.00017247326664367	0	0	0	0.292908884837136	0	0.00591336914206869	0.000591336914206869	0.0134775538362982	0.030330655891194	0.000468141723747105	0	0	0.00034494653328734	0.000862366333218351	0.000468141723747105	0	0	0	0.000369585571379293	0.000862366333218351	0.00369585571379293	0.000689893066574681	0	0.00303060168531021	0.00591336914206869	0	0	0	0	0	0.0034001872566895	0.00128122998078155	7.39171142758587e-05	0	0	0.00162617651406889	0	0.077933277484847	0	0.000221751342827576	0	0.000443502685655152	0	0	0	0	0	0	0	0	0
4140.4.rerun.lib32	9.11527172625016e-05	0.00344557271252256	0.000309919238692505	0	0.00703698977266512	0	5.4691630357501e-05	0.000966218802982517	0.000473994129765008	0	0.196087725375093	0	0	0	0.0228793320328879	0.0365522396222631	0	0	0	0.00401071955955007	0.0195066814941753	0	0.00195066814941753	0	0	3.64610869050006e-05	0.00291688695240005	0	0.000164074891072503	0.000364610869050006	0.00056514684702751	0	0	0.00966218802982517	0	0.00054691630357501	0.000437533042860008	0	0	0.00370080032085756	0	0.00149490456310503	0.00350026434288006	0.00145844347620003	0.0931580770422766	0	0.00818551401017264	0.00969864911673017	0.000528685760122509	0.0235356315971779	0.00257050662680254	0	0.00727398683754763	0.00178659325834503	0.00169544054108253	0.000966218802982517	0	0.00324503673454506	0.00448471368931508	0.00466701912384008	0.00278927314823255	0.0221136492078829	0	0	0	0	0.00175013217144003	0.000127613804167502	0.00308096184347255	0	0	0.000182305434525003	0.0132718356334202	0.00634422912147011	0.000127613804167502	0.0767870490219313	0.000492224673217509	0.00100267988988752	0.00218766521430004	0.00054691630357501	0.000182305434525003	0.00116675478096002	0.00109383260715002	0.00056514684702751	0.0280385758299455	0.0106830984631652	0.0204182086668004	0	0.000674530107742512	0	9.11527172625016e-05	0	0.184493099739303	0	0.00370080032085756	0.000382841412502507	0.00734690901135763	0.0191785317120303	0.00056514684702751	0	5.4691630357501e-05	0	0.000109383260715002	0	0.000947988259530017	0	0	7.29221738100013e-05	0	0.00470348021074508	0	0	0.00470348021074508	0.0101726432464952	0.000364610869050006	0.000218766521430004	0	0	0	0.00355495597323756	0.0058884655351576	3.64610869050006e-05	0	0	0.00227881793156254	0	0.0743623867427488	0.000473994129765008	0.00175013217144003	0	0.00058337739048001	0	0	0.000127613804167502	0	0	0	0.000200535977977504	0	0
4141.2.lib27	0.000368174956739443	0.00154633481830566	0	0	0	0	0.000828393652663746	0	0	0	0.316372740326203	0	0	0	0	0	0	0	0	0.0110636574500202	0	0	0	0	0	0.00114134236589227	0	0.000110452487021833	0	0	0.00160156106181658	0	0	0.0146165457825559	0.000423401200250359	0.000110452487021833	0.000552262435109164	0.000165678730532749	0.00025772246971761	0	0	0.00222745848827363	0.000368174956739443	0.00373697581090534	0.0788446669857516	0	0.0109900224586724	0.0134567946688266	0.0017856485401863	0.0162365155922094	0.0096461838665734	0	0.00355288833253562	0.00563307683811347	0.00379220205441626	0.0064062442472663	0.00285335591473068	0	0.00333198335849196	0.00156474356614263	0.0015831523139796	0.0641544862118479	0	0	0	0	0	0	0.00163837855749052	0	0.000276131217554582	0	0.0101432200581716	0.000276131217554582	0.0288465078605353	0.0622583851846397	0.00103088987887044	0.00195132727071905	0.000736349913478885	0	5.52262435109164e-05	0	0.000625897426457052	0.000294539965391554	0.00844961525717021	0.00128861234858805	0.00219064099259968	0.00086521114833769	0.000644306174294025	0	0	0	0.113176981701705	0	0.00161996980965355	0	0.00226427598394757	0.0345716284378337	0.00104929862670741	0.000681123669967969	0	0.00104929862670741	0.000128861234858805	0	0.000276131217554582	0.000957254887522551	0	0.000220904974043666	0.000147269982695777	0.00636942675159236	0	0.0897242369574022	0.000276131217554582	0.00439969073303634	5.52262435109164e-05	0	0	0	0	0	0	0	0	0	0.00793417031773499	7.36349913478885e-05	0.00587239055999411	0	0	0.0250543058061191	0	0	0.00320312212363315	0	0	0	0	0	0	0
4141.3.lib30	0.000242283277608179	0.0025682027426467	0	0	0	9.69133110432718e-05	0.00261665939816834	0	0	0	0.334690119687939	0	0	0	0	0	0	0	0	0.0213693850850414	0	0	0	0	0	0.000484566555216359	0	0.000290739933129815	0	0	0.00111450307699763	0	0	0.0117265106362359	0.000339196588651451	0	0.000969133110432718	0	0	0.000193826622086544	0	0.00300431264234143	0.000145369966564908	0.00416727237486069	0.0712797402723264	0.00082376314386781	0.00940059117119736	0.0164268062218346	0.000872219799389446	0.0188011823423947	0.0109027474923681	0.00140524301012744	0.00436109899694723	0.00983670107089209	0.00407035906381742	0.00702621505063721	0.00305276929786306	0	0.00416727237486069	0.00213209284295198	0.00290739933129815	0.0456946261569027	0	0	0	0	0.000339196588651451	0	0.00281048602025488	0	0.000145369966564908	0.000145369966564908	0.0106120075592383	0.000193826622086544	0.032611329166061	0.056161263749576	0.000242283277608179	0.00387653244173087	0.000872219799389446	0	0.000533023210737995	0	0.000193826622086544	0.00169598294325726	0.0104666375926734	0.0025682027426467	0.00281048602025488	0.00276202936473325	0.00111450307699763	0	0	0	0.115472210108058	0	0.00227746280951689	0	0.00416727237486069	0.0294616465571546	0.00155061297669235	0.00082376314386781	0	9.69133110432718e-05	0.000145369966564908	0	0.000193826622086544	0.000920676454911082	0	0.000872219799389446	9.69133110432718e-05	0.00746232495033193	0	0.0651742016766003	0	0.00644473518437757	0.000193826622086544	0	0	0	0	0	0	0	0	0	0.009449047826719	0	0.00184135290982216	0	0	0.0221931482289092	0	0	0.00373116247516596	0	0	0	0	0	9.69133110432718e-05	0
4141.4.lib30	0.0003176788267062	0.0019060729602372	0.0001058929422354	0	0	0	0.0018001800180018	0	0	0	0.290729072907291	0	0	0	0	0	0	0	0	0.0241435908296712	0	0	0	0	0	0.001058929422354	0	0	0.0001058929422354	0	0.0017472335468841	0	0	0.006353576534124	0.0007412505956478	0.0003706252978239	0.0016942870757664	0.0008471435378832	0	0.000529464711177	0	0.0033356276804151	0.0009530364801186	0.0034944670937682	0.100492402181395	0	0.0096362577434214	0.0195372478424313	0.0018001800180018	0.0132895642505427	0.010059829512363	0.0004765182400593	0.0034944670937682	0.0098480436278922	0.0023296447291788	0.0143484936728967	0.0019590194313549	0	0.0072007200720072	0.0015354476624133	0.0025943770847673	0.0417218192407476	0	0	0	0	0.0004765182400593	0	0.0028591094403558	0	0.0006883041245301	0	0.0167310848731932	0	0.0321914544395616	0.0639593371101816	0.0007941970667655	0.0023825912002965	0.001588394133531	0	0.0005824111822947	0	0.0011118758934717	0.0002117858844708	0.011118758934717	0.0017472335468841	0.0039709853338275	0.0005824111822947	0.0020119659024726	0.0002117858844708	0	0	0.124053581828771	0	0.0014295547201779	0.0001058929422354	0.0054534865251231	0.0262614496743792	0.0019060729602372	0.0002647323555885	0	0.0004765182400593	0.0002117858844708	0	0	0.0019060729602372	0.0001058929422354	0.0001058929422354	0	0.0041827712182983	0	0.0660771959548896	0	0.0054534865251231	0	0	0	0	0	0	0	0	0	0	0.0065124159474771	0	0.0025414306136496	0	0	0.0236141261184942	0	0	0.0055593794673585	0	0	0	0	0	0	0
4142.3.lib29	0	0.00424647039509686	0	0	0.00148845354054941	0	0	0	0	0	0.168742475648462	0.0323519754842946	0	0	0.0146218671336325	0	0.00177301083506621	0	0	0.0364233336981504	0.0124548538907738	0	0	0.001422786472584	0.0122578526868775	0	0	0	8.75560906205538e-05	0.000634781656999015	0	0	0.000350224362482215	0	0	0	0.0233555871730327	0.0276239465907847	0.000547225566378461	0.0549195578417424	0.0144905329977017	0.00803327131443581	0.000634781656999015	0.00188245594834191	0.0192185618912116	0.0628652730655576	0.0121046295282916	0.0125642990040495	0	0.00770493597460873	0.0144467549523914	0.000131334135930831	0.00120389624603261	0.000131334135930831	0.000131334135930831	0.00172923278975594	0.000722337747619569	0.00107256211010178	0.00249534858268578	0.00116011820072234	0.00407135821385575	0.017708219328007	0	0	0	0	0.000197001203896246	0.000197001203896246	0	0	0	0.001422786472584	0	8.75560906205538e-05	0.000459669475757907	0.0357447739958411	0.000218890226551384	0.00221079128816898	0.00304257414906424	6.56670679654153e-05	0.00107256211010178	0.00680748604574806	0.00297690708109883	0	0.0331180912772245	0.00847105176753858	0.024034146875342	0.00435591550837255	0.00352413264747729	0	0.000240779249206523	0.000525336543723323	0.0886505417533107	0.00404946919120061	0.00912772244719273	0.00168545474444566	0.00253912662799606	0.0429900404946919	0.000525336543723323	0.00192623399365218	0.00137900842727372	0.0047280288935099	0.0344095436138776	0	0.0344095436138776	0	0.00137900842727372	0.00262668271861661	0.00337090948889132	0.00242968151472037	0	0	0.00748604574805735	0	0	0	0	0	4.37780453102769e-05	0.0005691145890336	0	0.0297034037430229	0	0	0	0.000153223158585969	0.0189558936193499	0	0	0	0	0.0002845572945168	0	0	0	0	0	0	0	0
4142.4.lib29	0	0.00381425353266435	0	0	0.00294388695474094	0	0	0	0	0	0.236637313127176	0.0567018226500102	0	0	0.0154362072496416	0	0.00186872824083555	0	0	0.0531435592873234	0.0186104853573623	0	0	0.00409584271963957	0.00967642842514847	0	0.000127995084988736	0	0	0.00028158918697522	0.000179193118984231	0	0	0	0	0	0.0132602908048331	0.0239350808928937	0.000588777390948188	0.0302324390743395	0.0184568912553758	0.00739811591234897	0.000716772475936924	0.00230391152979726	0.0208887978701618	0.0450030718820397	0.0131066967028466	0.00980442351013721	5.11980339954946e-05	0.00686053655539627	0.0102140077821012	0	0.00176633217284456	0	0.000639975424943682	0.00174073315584682	0.0014591439688716	0.00186872824083555	0.00273909481875896	0.000230391152979726	0.00332787220970715	0.0130810976858489	0	0	0	0	0.000230391152979726	0.000153594101986484	0.000716772475936924	0	0.000127995084988736	0.00227831251279951	0	0	0	0.0364018021707966	0.00104955969690764	0.00163833708785583	0.00258550071677248	0.000127995084988736	0.00117755478189638	0.0061181650624616	0.00268789678476347	0	0.0338674994880197	0.00821728445627688	0.0280821216465288	0.00366065943067786	0.00780770018431292	0	0.000102396067990989	0.000409584271963957	0.0667110382961294	0.00171513413884907	0.00622056113045259	0.00094716362891665	0.00227831251279951	0.0323315584681548	0.00110075773090313	0.00458222404259676	0.000716772475936924	0.00327667417571165	0.0208375998361663	0.000179193118984231	0.0270837599836166	0	0.00107515871390539	0.00399344665164858	0.000588777390948188	0.00166393610485357	0	0	0.00527339750153594	0.000409584271963957	0	0	0	0.000179193118984231	0.000204792135981978	0.000460782305959451	0	0.0286964980544747	0	0	0	0.000255990169977473	0.0185080892893713	0	0	0	0	7.67970509932419e-05	0	0	0	0	0	0	0	0
4143.2.lib29	0	0.00841286533462966	0	0	0.00353181610746245	0.000297624952876049	0	0	0	0	0.348300561519078	0.0389095021726622	0	0	0.0136709061687732	0	0	0	0	0.0307148951368083	0	0	0	0.0203773884402468	0	0	0.00148812476438025	0	9.92083176253497e-05	0	0	0	0	0.00563503244111986	0	0	0.000198416635250699	9.92083176253497e-05	0	0.00152780809143039	0	0	0.00537709081529395	0.000892874858628147	0.0356951526816008	0.000456358261076609	0.0138097978134487	0.0151590309331534	0	0.000456358261076609	0.00190479969840671	0	0.0112899065457648	0.000436516597551539	0.000773824877477728	0	0.0024405246135836	0.00144844143733011	0.0087104902875057	0.00704379055139983	0	0.0265679874600687	0	0	0.000476199924601679	0	0	0	0.00567471576817	0	0	0	0.000476199924601679	0	0.0316276116589615	0.0120042064326673	0.000357149943451259	0.00281751622055993	0.000952399849203357	0.00011904998115042	0.000813508204527868	0.00160717474553067	0	0	0.0107343399670628	0.00603186571162126	0.00011904998115042	0	0.000853191531578008	0	9.92083176253497e-05	0	0.14746324331832	0	0.000396833270501399	0.000912716522153217	0.0018452747078315	0.0665687811266097	0	0	0.000198416635250699	0	0	0	0.000396833270501399	0	0	0.00412706601321455	0.000714299886902518	0.000297624952876049	0	0	0.0100200400801603	0.0015873330820056	0.00011904998115042	0.000595249905752098	0	0.000357149943451259	0.000515883251651818	0.00509930752594297	0	0.0749221214706641	0	0	0	1.98416635250699e-05	0.00331355780868668	0	0	0	0	0	0	3.96833270501399e-05	0	0	0	0	0	0
4143.3.lib29	0	0.011365876092241	0	0	0.00473030681295578	0	0.000131397411470994	0	0	0	0.350765389921819	0.0340976282767229	0	0	0.0112563782493485	0	0	0	0	0.033134047259269	0	0	0	0.0181985414887327	0	0	0.000919781880296958	0	0	0	0	0	0	0.00468650767579879	0	0	0.000963581017453956	0.000262794822941988	0	0.00173006591770142	0	0.00043799137156998	0.00746775288526816	0.000503690077305477	0.033878632590938	0.00243085211221339	0.0130740424413639	0.0133806364014629	0.000153296980049493	0.00151107023191643	0.00396382191270832	0	0.010095701114688	0.000591288351619473	0.00148917066333793	0.000459890940148479	0.00153296980049493	0.00140157238902394	0.00893502398002759	0.00685456496507019	0.00065698705735497	0.0132492389899919	4.3799137156998e-05	0	0.000131397411470994	0	0	0	0.00367912752118783	0	0	0	0	0	0.0381709480323238	0.0158990867879903	0	0.00289074305236187	0.00148917066333793	4.3799137156998e-05	0.00157676893765193	0.00100738015461095	0.000197096117206491	0	0.01123447868077	0.00381052493265883	0.00109497842892495	0	0.000547489214462475	0.000613187920197972	0	0	0.142938484111863	0	0.00105117929176795	0.00100738015461095	0.0022118564264284	0.0752031184985656	0	0	0.000328493528677485	6.5698705735497e-05	0	0	0.000832183605982962	0	0	0.00179576462343692	0	0.000394192234412982	0	0	0.00935111578301908	0.000832183605982962	0.000700786194511968	0.00021899568578499	0	0	0	0.00978910715458906	0	0.0727503668177737	0	0	0.000240895254363489	0	0.00350393097255984	0	0	0	0	0	0	0	0	0	4.3799137156998e-05	0	0	0
4143.4.lib29	0	0.00860814134417507	0	0	0.00584751292476033	0.000125483109973398	0	0	0	0	0.339657682075993	0.0401796918134819	0	0	0.0127741805952919	0	0	0	0	0.0430407067208754	0	0	0	0.0276815740601315	0	0	0.000903478391808463	0	7.52898659840386e-05	0	0	0	0	0.00235908246749987	0	0	0.00115444461175526	0.000150579731968077	0	0.00230888922351052	0	0	0.0138533353410631	0.00050193243989359	0.037820609345982	0.00263514530944135	0.0108919339456909	0.0161371279425789	0	0.00301159463936154	0.00449229533704763	0	0.0095618129799729	0.000853285147819104	0.00107915474577122	0.00112934798976058	0.00198263313757968	0.00105405812377654	0.0119208954474728	0.00562164332680821	0.000752898659840385	0.0134266927671535	0	0	0.000200772975957436	0	0	0	0.00343823721327109	0	0.000100386487978718	0.000100386487978718	0.000627415549866988	0	0.030617878833509	0.0149826833308237	0.000225869597952116	0.00308688450534558	0.00160618380765949	0.000301159463936154	0.00296140139537218	0.000953671635797822	0.000100386487978718	0	0.0164382874065151	0.0044170054710636	0.000928575013803142	0	0	0.000175676353962757	7.52898659840386e-05	0	0.141846107513929	0	0.00135521758771269	0.00102896150178186	0.00366410681122321	0.068990613863374	0	0	5.0193243989359e-05	0.000426642573909552	0	0	0.00100386487978718	0	0	0.00235908246749987	0.00052702906188827	0.000125483109973398	0	0	0.00963710284595693	0.00160618380765949	0.000200772975957436	5.0193243989359e-05	0	0	7.52898659840386e-05	0.01174521909351	0	0.0493650554635346	0	0	0.000250966219946795	0	0.00276062841941475	0	0	0	0	0	0	0	0	0	0	0	0	0
4146.2.lib27	0	0.0441057125718923	7.05691401150277e-05	0	0.00137609823224304	0	0	0.00211707420345083	0.0030697575950037	0.00222292791362337	0.0840125613069405	0	0	0.000882114251437846	0.00246991990402597	0	0.00232878162379591	0	0.11425143784623	0.00091739882149536	0.0181362690095621	0	0	0.00155252108253061	0	0	0.00328146501534879	0	0.000493983980805194	0	0	0.000246991990402597	0	0.00405772555661409	0	0	0	0	0	0	0	0.00045869941074768	0.00493983980805194	0.00197593592322078	0.0956917539959776	0	0.0203591969231855	0.000776260541265305	0.00144666737235807	0	0	0.000740975971207791	0.00913870364489609	0.000882114251437846	0	0	0	0	0.0071274831516178	0.000211707420345083	0.000811545111322819	0.00426943297695918	0.000141138280230055	0.00130552909212801	0	0.000282276560460111	0	0	0.0114322006986345	0	0	0	0.0546910835891465	0.000388130270632652	0.00652764546064006	0.0290392011573339	0	0.00617479976006492	0	0.0012702445220705	0	0	0.000882114251437846	0.000564553120920222	0.010232525316679	0.00292861931477365	0	0	0.00165837479270315	0.000317561130517625	0	0.000211707420345083	0.13979746656787	0.00462227867753431	0.00130552909212801	0	0.000105853710172542	0.0644649094950778	0.00321089587523376	0.000423414840690166	0.000105853710172542	0.00045869941074768	0	0	0.0035637415758089	0	0	0	0	0.000776260541265305	0.00105853710172542	0	0.0323912353127977	0.0061042306199499	0	0	0	0	0	0	0.0083977276736883	0.0724392223280759	0.0504569351822448	0.0442468508521224	0.00342260329557884	0.000176422850287569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4146.3.lib30	0	0.0431343504665975	0	0	0.00284402310768775	0	0	0.00248852021922678	0.00432528514294179	0.00776181306473115	0.0628055102947711	0	0	0.0016886387201896	0.00180713968300992	0	0.00171826396089468	0	0.137253740186639	0.00109613390608799	0.017597392978818	0	0	0.0016886387201896	0	0	0.00239964449711154	0.000177751444230484	0	0	0	0.000207376684935565	0	0.00918382461857503	0	0	0	0	0	0	0	0.000770256258332099	0.00687305584357873	0.00284402310768775	0.082210042956599	0	0.0181898977929196	0.00136276107243371	0.00112575914679307	0	0	0.000533254332691453	0.00820619167530736	0.000859131980447341	0	0	0	0	0.00651755295511776	0.000177751444230484	0.000888757221152422	0.00672492964005333	0	0.00177751444230484	0	0.000444378610576211	0	0	0.019819286031699	0	0	0	0.0415345874685232	0.000266627166345727	0.00749518589838542	0.0238186935268849	0.00082950673974226	0.00657680343652792	0	0.00272552214486743	0	0	0.00162938823877944	0.000651755295511776	0.0171826396089468	0.0041475336987113	0.000355502888460969	0	0.0016886387201896	0.000740631017627018	0	0.000562879573396534	0.101022070804325	0.0041475336987113	0.00225151829358614	0.00041475336987113	0	0.0447044882239668	0.00269589690416235	0.000503629091986372	0.000148126203525404	0.000474003851281292	0	0	0.00423640942082654	0	0	0	0	0.00198489112724041	0.00151088727595912	0	0.0555177010813213	0.00785068878684639	0	0	0	0	0	0	0.0100429565990224	0.0914531180565842	0.0596948600207377	0.0388683158050659	0.004769663753518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
