feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Alloscardovia	Corynebacterium	Dysgonomonas	Porphyromonas	Campylobacter	f__Erysipelotrichaceae.g__unassigned	Abiotrophia	Enterococcus	Lacticaseibacillus	Lactobacillus	Leuconostoc	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	Robinsoniella	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Peptoniphilus	Clostridioides	Anaeroglobus	Veillonellaceae	Sphingobium	Citrobacter	Klebsiella	f__Enterobacteriaceae.g__unassigned	o__Enterobacterales.f__unassigned.g__unassigned	Azotobacter	Pseudomonas
run07-Cah7-154	0	0.0131226420252611	0	0	0	0	0.0373995297719941	0.000437421400842036	0.000929520476789327	0	0.00125758652742085	0	0	0.000492099075947291	0.00672535403794631	0.182350046476024	0.027284159877522	0	0	0.00760019683963038	0.000874842801684072	0	0.033079993438679	0.0273935152277325	0	0.00284323910547324	0.00727213078899885	0	0	0.0264093170758379	0.00918584941768276	0	0	0.00109355350210509	0.0361419432445732	0	0	0	0.00568647821094647	0	0	0	0.000164033025315764	0.000382743725736782	0	0	0.000218710700421018	0	0	0	0	0.00262452840505222	0	0	0.00207775165399967	5.46776751052545e-05	0.00503034610968342	0.00164033025315764	0.00131226420252611	0.000492099075947291	0.000765487451473563	0.00913117174257751	0.0178795997594182	0.0500300727213079	0.00109355350210509	0.0132319973754716	0.00694406473836732	0.000273388375526273	0	0.0269014161517852	0.000273388375526273	0	0	0.0712996883372519	0.000874842801684072	0.00109355350210509	0.00453824703373613	0.0006014544261578	0.00109355350210509	0.00153097490294713	0.000820165126578818	0	0.00153097490294713	0	0	0	0.00278856143036798	0.000437421400842036	0.00322598283121002	0.00103887582699984	0.000164033025315764	0	0.000437421400842036	0	0.0162939471813658	0.0220351030674176	0.000874842801684072	0.000710809776368309	0.000109355350210509	0.00262452840505222	0.00224178467931544	0.00453824703373613	0.000437421400842036	0.0115369894472087	0.00196839630378916	0	0.0250970528733118	0.000382743725736782	0.00344469353163104	0.00109355350210509	0.0048116354092624	0	0	0	0.000164033025315764	0.157088960577396	0.000109355350210509	0.000710809776368309	0.000328066050631527	0	0.00333533818142053	0.00995133686915632	0.00202307397889442	0	0.000382743725736782	0.000710809776368309	0.00136694187763136	0.000109355350210509	0.00136694187763136	0	0	0.00103887582699984	0.0006014544261578	0.000656132101263054	0	0	0	0	0	0	0	0.00546776751052545	0	0	0	0	0	0	0	0	0	0	0.0567007490841489	0	0	0	0.000109355350210509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-155	0.000174140182847192	0.0247714410100131	0	0	0	0	0.0282107096212451	0	0	0.00148019155420113	0	0	0	0	0	0.141184153243361	0.000827165868524162	0	0	0	0.000304745319982586	0	0	0	0	0	0	0	0	0.000522420548541576	0.00182847191989552	0	0.000478885502829778	0.00134958641706574	0	0	0	0	0.05302568567697	0	0	0	0.000740095777100566	0	0	0	0.00204614714845451	0	0	0.00121898127993034	0	0	8.7070091423596e-05	0	0	0	0	0	0	0	0	0	0.1619939050936	0.151458424031345	0	0.0437091858946452	0.00787984327383544	0	8.7070091423596e-05	0.0021767522855899	0.00043535045711798	0	0	0.0127993034392686	0.000304745319982586	0.00104484109708315	0	0.0042664344797562	0.00831519373095342	0	0.000304745319982586	0	0.0188506747932085	0.000565955594253374	0.00117544623421855	0.000565955594253374	0	0	0.0106225511536787	0	0	0	0	0.107705703090988	0.0611232041793644	0.00252503265128428	0.000130605137135394	0.00352633870265564	0	0.00387461906835002	0.00200261210274271	0	0	0.000174140182847192	0.000174140182847192	0	0	0	0	0	0	0	0	0	0	0.0969960818458859	0	0.00117544623421855	0	0	0	0	0	0	0	0.000174140182847192	0	0	0	0	0	0	0	0	0	0	0.000957771005659556	0	0.000304745319982586	0	0	0	0	0	0	0	0	8.7070091423596e-05	0	0	0	0	0.0323030039181541	0	0	0.000130605137135394	0	0.000130605137135394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169786678276012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-156	0	0.0267608015557622	8.45522955948254e-05	0	0	0	0.0145852709901074	0.000295933034581889	0.00283250190242665	0	0	0.00173332205969392	0.00363574871057749	0.00503086158789211	0	0.0881034920098081	0.0168681829711677	0.0124714636002367	0	0.00883571488965925	0.00659507905639638	0	0.045785068064598	0.0142047856599307	0	0	0	0.0716580705166145	0	0.0492939883317832	0.0273949437727234	0	0.00194470279868098	0.00587638454384037	0	0.000126828443392238	0	0.00135283672951721	0	0	0.000295933034581889	0	0.00105690369493532	0	0	0.000211380738987063	0.000169104591189651	0	0	8.45522955948254e-05	0	0	0	0	0.000380485330176714	0.000338209182379302	0.0176291536315211	0	0	8.45522955948254e-05	0	0	0.00304388264141371	0.0719962796989938	0	0.0400355119641498	0.0224909106282236	0.000338209182379302	0	0.0100194470279868	0.000126828443392238	0	0	0.00862433415067219	0	0.00126828443392238	0	0.00118373213832756	0	0.00549589921366365	0.000718694512556016	0	0.0090048194808489	0.000845522955948254	0	0	0	0.000126828443392238	0.00642597446520673	0	0.00190242665088357	0	0	0	0.000295933034581889	0.0277331529551027	0.00046503762577154	0.00329753952819819	0	0.00680645979538344	0.00283250190242665	0.000887799103745667	0	0.0100617231757842	0.00122600828612497	0.000295933034581889	0.00875116259406443	0.00295933034581889	0.000845522955948254	0.000253656886784476	0.00279022575462924	0.000169104591189651	0	0.011879597531073	0.000211380738987063	0.124799188297962	0.000169104591189651	0.00418533863194386	0.00773653504692652	0	0.00126828443392238	0.0217722161156675	4.22761477974127e-05	0.000507313773568952	0.000295933034581889	0.000760970660353429	0.000422761477974127	8.45522955948254e-05	0.00473492855331022	0	0	0.000676418364758603	0.000591866069163778	0.00524224232687918	0	0	0	0	0	0	0.0451086496998394	0	0	0	0	0.00989261858459457	0	0	0	0	0.00714466897776275	0.0242665088357149	0.033905470533525	0.0143738902511203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422761477974127	0	0	0	0	0.000338209182379302	0	0	0	0	0	0	0	0	0.000126828443392238	0	0	0	0
run07-Cah7-159	0.000121104472791862	0.0110205070240594	0	0	0	0	0	0	0	0.00262393024382367	0	0	0	0	0	0.294283868884224	0	0	0	0.00181656709187793	0	0	0	0.0212740190537704	0.00165509446148878	0	0	0	0	0.000322945260778298	0.00177619893428064	0	0	0.0028661391894074	0	0	0.0290247053124495	0	0	0	0	0	0	0	0	0	0.000282577103181011	0	0.00044404973357016	0.00904246730179235	0	0	0	0	0	0	0	0	0.000242208945583724	0	0	0.00815436783465203	0.0146940093654126	0.102050702405942	0	0.0103342483449055	0.0470289036008397	0	0	0.00738737284030357	0	0	0	0.251978039722267	0.00359276602615857	0	0.000201840787986436	0	0.00306797997739383	0	0	0	0.00492491522686905	0	0	0	0	0	0.0163087356693041	0	0	0	0.00209914419505894	0.0475940578072017	0.0153802680445664	0.041175520749233	0	0.00448086549329889	0	0	0.00113030841272404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107782980784757	0	0.00108994025512676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492491522686905	0	0	0	0	0	0	0	0.000201840787986436	0	0	0.000403681575972873	0	0	0	0.0208703374777975	0	0.00282577103181011	0	0	0	0	0	0	0	0	0	0	8.07363151945745e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044404973357016	0	0
run07-Cah7-160	0.000829217290983163	0.00980639578901828	0	0.000180264628474601	0	0	0.0322313155712586	0	0	0.00515556837437358	0	0.00155027580488157	0.00274002235281393	0	0	0.301654829289397	0	0	0	0	0.00432635108339042	0	0	0	0	0	0	0	0	0.00634531492230595	0.00302844575837329	0	0	0.00133395825071205	0	0	0	0.000865270216678083	0.0448858924901756	0	0.00010815877708476	0	0.000180264628474601	0	0	0	0.00360529256949201	0	0	0.00194685798752569	0.000252370479864441	0	0	0	0	0	0	0	0	0.000144211702779681	0	0.0115369362223744	0.00302844575837329	0.0631647258175001	0	0	0.00284818112989869	0	0	0.00944586653206908	0.000576846811118722	0	0.000216317554169521	0.0354039730324116	0.000396582182644122	0	0.00403792767783106	0.000288423405559361	0.00991455456610304	0	0	0	0	0.0111764069654252	0	0	0	0.000144211702779681	0.00760716732162815	0	0	0	0	0.196848974294264	0.119154919421711	0.00115369362223744	0.000288423405559361	0.00883296679525544	0	0.0155388109745106	0.00400187475213614	0.00191080506183077	0	0.00955402530915384	0.000180264628474601	0	0	0	0	0	0	0	0	0.00010815877708476	0	0.0173414572592566	0	0.00183869921044093	0	0	0	0	0.000793164365288243	0	0	0.000865270216678083	0	0.000252370479864441	0	0	0	0	0	0	7.21058513898403e-05	7.21058513898403e-05	0.0228936078162743	0	0	0	0	0	0	0	0	0	0	0.000252370479864441	0	0	0	0.00533583300284818	0	0	0	0	0	0.0107798247827811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000865270216678083	0	0.00010815877708476	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-162	0	0.00167814113597246	0	0	0	0	0.00524956970740103	0	0	0.000946643717728055	0	0	0	0	0	0.310154905335628	0.000516351118760757	0.0044750430292599	0	0	0.000602409638554217	0	0	0.00421686746987952	0	0	0	0.000172117039586919	0	0.00494836488812392	0.00327022375215146	0.00425989672977625	0	0.000258175559380379	0	0	0	0	0.000344234079173838	0.00490533562822719	0	0	0	0	0	0	0.000301204819277108	0	0	0.000645438898450947	0	0	0	0	0	0	0	0	0	0	0	0	0.000344234079173838	0.00387263339070568	0.000129087779690189	0.000559380378657487	0.00107573149741824	0.000129087779690189	0	0.000559380378657487	0	0	0.000774526678141136	0.129905335628227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129087779690189	0	0	0	0.000215146299483649	0	0.201419965576592	0.0314113597246127	0	0	0	0.00365748709122203	0.00172117039586919	0.00124784853700516	0	0.001592082616179	0	0	0	0	0	0	0.000430292598967298	0	0.000129087779690189	0	0	0	0	8.60585197934596e-05	0.00103270223752151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129087779690189	0	0	0	0	0	0	0	0	0	0.000172117039586919	0	0	0.000989672977624785	0	0	0	0	0	0.0140705679862306	0.234982788296041	0	8.60585197934596e-05	0	0	0	0.00107573149741824	0	0	0	0	0	0.0209122203098107	0	0	0	0	0	0	0.000215146299483649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-163	0.000321980538065255	0.00633228391528334	0	0	0	0	0.0533414424728105	0.00164567830566686	0.000643961076130509	0.000608185460789926	0	7.15512306811677e-05	0	0	0	0.121136233543217	0.040748425872925	0.00100171722953635	0	0.000393531768746422	0.00540211791642816	0	0	0	0	0	0	0.0079779622209502	0	0.0366700057240985	0.0348812249570693	0	0.00923010875787064	0.00279049799656554	0.00107326846021752	0.000429307384087006	0	0	0.00672581568402977	0	0	0	0	0	0	0	0	0.000250429307384087	0	0.00107326846021752	3.57756153405839e-05	0.00533056668574699	0	0	0.0239338866628506	0.00447195191757298	0.0339868345735547	0.0068689181453921	0.000107326846021752	0	0	0.0011090440755581	0.00919433314253005	0.181275042930738	0.0013236977676016	0.0108757870635375	0.0191041785918718	0	0	0.00218231253577562	0	0	0	0.0518030910131654	0	0.000178878076702919	0	0	0.00293360045792788	0.0070835718374356	0.00715512306811677	0	0.00107326846021752	0	0	0	0.00046508299942759	0	0.0088723526044648	0	0.000107326846021752	7.15512306811677e-05	0	0	0.0113766456783057	0.0626431024613623	0.000143102461362335	0.000214653692043503	0	0.000715512306811677	0.000107326846021752	0.00207498568975386	0.000894390383514596	0.00865769891242129	0.000214653692043503	0	0.0340226101888952	0.00175300515168861	0.00862192329708071	0.00214653692043503	0.00193188322839153	0	0	0	0.000107326846021752	0.0317687464224385	0	0.000178878076702919	0	0	0.0011090440755581	0.0164567830566686	0	0	0	0.00254006868918145	0.000894390383514596	0	0.00232541499713795	0	0	0.00368488838008014	0.000751287922152261	0	0	0	0.00550944476244991	0	0.000286204922724671	0	0	0.00851459645105896	0	0	0	0	0	0	0.000965941614195764	0	0.0022180881511162	0.00100171722953635	0.0149184315970235	0.0271536920435031	0.000250429307384087	0.000250429307384087	0.00100171722953635	0.0302303949627934	0	7.15512306811677e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-164	0.000319550073496517	0.00639100146993034	0.000319550073496517	0	0	0	0.0184699942480987	0.000127820029398607	0.000830830191090944	0	0.00127820029398607	0	0.0019812104556784	0.00223685051447562	0.00217294049977631	0.214290279286764	0.0108647024988816	0.00472934108774845	0	0.00977823224899342	0.0114398926311753	0	0	0	0	0	0	0.00856394196970665	0	0.0477407809803796	0.0121429027928676	0	0.00933086214609829	0.00511280117594427	0.00019173004409791	0.00115038026458746	0	0.00690228158752477	0.00357896082316099	0	0	0	0.000127820029398607	0	0	0	0	0	0.000511280117594427	0.00434588099955263	0.000255640058797214	0	0.000319550073496517	0	0.00140602032338467	0.000830830191090944	0.00485716111714706	0	0	0	0	0	0.00492107113184636	0.0597558637438487	0	0.0360452482904071	0.0182143541893015	0.00019173004409791	0.0112481625870774	0.00409024094075542	0.000639100146993034	0.000511280117594427	0	0.037706908672589	0.00057519013229373	0.00019173004409791	0.00856394196970665	0.00210903048507701	0.00172557039688119	0.00121429027928676	0.000830830191090944	0	0.000766920176391641	0	6.39100146993034e-05	0.00019173004409791	0.00057519013229373	0.000255640058797214	0.00639100146993034	0	0.00019173004409791	0	0.00255640058797214	6.39100146993034e-05	0.0274173963060012	0.0624400843612194	0.000511280117594427	0.00268422061737074	0	0.00492107113184636	0.00671055154342686	0.00683837157282546	0.00057519013229373	0.00536844123474148	0.00511280117594427	0	0.0441618201572186	0.00236467054387422	0.00166166038218189	0.00146993033808398	0.0121429027928676	0.000511280117594427	0.00057519013229373	0	0.00019173004409791	0.122323768134467	0.000127820029398607	0.000703010161692337	0.000319550073496517	0	0.00338723077906308	0.0100338723077906	0.000830830191090944	0.00057519013229373	0	0.00178948041158049	0.000127820029398607	0	0	0	0	0.00146993033808398	0.00153384035278328	0	0.00217294049977631	0.000127820029398607	0	0	0	0	0	0.0126541829104621	0.000511280117594427	0	0	0	0	0	0	0	0.0243497156004346	0.00038346008819582	0.0175113440276091	0	0	0.000894740205790247	0.00038346008819582	0.0197481945420847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019173004409791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-165	0.000498877525567473	0	0.000249438762783737	0.000106902326907316	0	0	0.00716245590279015	0	7.12682179382105e-05	0.00459680005701457	0	7.12682179382105e-05	0.00213804653814631	0.000641413961443894	0	0.508890710187792	0.0124363040302177	0.00356341089691052	7.12682179382105e-05	0.00149663257670242	0.00171043723051705	0	0	0	0	0	0	0	0	0.00349214267897231	0.00801767451804868	0	0.000213804653814631	0.00445426362113815	7.12682179382105e-05	0	0	0.0040979225314471	0.0205965149841428	0.00555892099918042	0	0	0.000855218615258525	0	0	0	0.00627160317856252	0	0	0.00630723728753163	0.000285072871752842	0.000285072871752842	0	0	0.000178170544845526	0	0.000178170544845526	0	0	0	0	0	0	0.00538075045433489	0	0.0081958450628942	0.0125075722481559	0.000178170544845526	0	0.00074831628835121	0.000285072871752842	0	0.000605779852474789	0.0323201368349784	0	0	0	0.0047749706018601	0.00213804653814631	0.00242311940989916	0	0	0.00826711328083241	0	0.00591526208887147	0	0.001354096140826	0	0.000855218615258525	0	0	0	0	0.0295763104443573	0.147952820439725	0.0431172718526173	0	0.00117592559598047	0.000142536435876421	0.00555892099918042	0.0105476962548551	0.00106902326907316	0	0.00181733955742437	0.00242311940989916	0.00491750703773652	0.000534511634536578	0.000605779852474789	0	0	0.00121155970494958	0	7.12682179382105e-05	0	0.000142536435876421	0.00559455510814952	0.000356341089691052	0.0013897302497951	0.00149663257670242	0	0.0148237893311478	0.00106902326907316	0.00844528382567794	0	0	0	0	0	0	0	0.00171043723051705	0	0	0.000106902326907316	0	0	0	0	0	0	0	0.00195987599330079	0	0	0	0	0	0	0	0	0.000498877525567473	0.000106902326907316	0.0156433738374372	0.00153226668567152	0	0.000356341089691052	0	0.00352777678794142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-166	0.000112340616749986	0.00056170308374993	0	0	0	0	0.0106161882828737	0	0.00174127955962478	0.0111778913666236	0	0.00106723585912487	0	0	0	0.152783238779981	0.00404426220299949	0.0100544851991237	0	0.00196596079312475	0.00550469022074931	0	0	0	0	0	0	0	0	0.0221872718081222	0.0315677133067461	0	0.0056170308374993	0.00365107004437454	0	0	0	0	0.00168510925124979	0	0.000112340616749986	0	0.000112340616749986	0.000280851541874965	0	0	0	0	0	0.000112340616749986	0	0	0	0	0.00325787788574959	0.00348255911924956	0.000786384317249902	0.000617873392124923	0	0	0.000168510925124979	0.00410043251137449	0.000393192158624951	0.0463405044093692	0	0	0.0180306689883727	0.000337021850249958	0.00511149806212436	0.0024153232601247	0.00140425770937482	0	0	0.108127843621861	0	0.000280851541874965	0	0	0.0024153232601247	0.0258945121608718	0	0	0.00106723585912487	0.00707745885524912	0	0.000730214008874909	0	0	0.00696511823849913	0	0	0	0	0.000505532775374937	0.0128630006178734	0.101724428467112	0	0.00056170308374993	0	0.0177498174464978	0.00331404819412459	0.00387575127787452	0	0.00213447171824973	0.00190979048474976	0	0.00612256361287424	0.00101106555074987	0.00578554176262428	0.000280851541874965	0.00915576026512386	0	0.000168510925124979	0	0	0.246531483457844	0	0.00286468572712464	0.00572937145424928	0	0.00466213559512442	0.000224681233499972	0.000393192158624951	0	0.000224681233499972	0.000505532775374937	0	0.000168510925124979	0.000730214008874909	0	0.000280851541874965	0.00056170308374993	0	0	0.000280851541874965	0	0.000280851541874965	0	0	0	0	0	0.00151659832612481	0	0	0	0	0.000224681233499972	0	0	0.00516766837049935	0.00308936696062461	0.0152221535696231	0.00308936696062461	0	0	0	0.0368477222939954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000280851541874965	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-167	0.000317583542115106	0.000176435301175059	0	0	0	0	0.00539892021595681	0.000494018843290165	0	0.00815131091428773	0	0.000176435301175059	0	0	0	0.223649387769505	0	0.0158438900455203	0.000317583542115106	0.00317583542115106	0.0038815766258513	0	0	0	0	0	0	0	0	0.0274180458026042	0.00543420727619182	0.000846889445640284	0.000811602385405272	0.00384628956561629	0	0	0	0	0	0.000705741204700236	0	0.0113977204559088	0.000564592963760189	0	0	0	0	0	0	0.000458731783055154	0.000176435301175059	0	0	0	0.00349341896326617	0	0	0.000564592963760189	0	0	0.000105861180705035	0	0.0420621758001341	0.120152440100215	0.00236423303574579	0.0157733159250503	0.0313349094886905	0.000705741204700236	0	0.00973922862486326	0.00261124245739087	0	0.000599880023995201	0.162496912382229	0	0.00105861180705035	0.00423444722820142	0	0.00127033416846043	0.00236423303574579	0.00465789195102156	0	0.000811602385405272	0	0	0	0.00158791771057553	0.000458731783055154	0.0144676946963548	0	0	0	0.00158791771057553	0.00190550125269064	0.0421327499206041	0.0453438724019902	0.00038815766258513	0.00261124245739087	0	0.000529305903525177	0.00077631532517026	0.00187021419245563	0.000211722361410071	0.00247009421645083	0	0.000141148240940047	0.0359928014397121	0.00038815766258513	0.00441088252937648	0.000635167084230213	0.00296411305974099	0	7.05741204700236e-05	0	0	0.0710328522530788	0.000247009421645083	0.000952750626345319	0	0.000317583542115106	0.00539892021595681	0.0128092028653093	0.00165849183104556	0	0	0.000352870602350118	0.000141148240940047	0.000105861180705035	0.00169377889128057	0	0	0.00218779773457073	0.000423444722820142	0	0	0	0.00645753202300716	0	0	0	0	0.0152440100215251	0	0	0	0	0	0.000105861180705035	0	7.05741204700236e-05	0	0	0	0	0	0.000141148240940047	0	0	0	0	0	0	0	0	0	0	0	7.05741204700236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-168	0.00152464848382179	0	0.000169405387091309	0.000127054040318482	0	0.000381162120955446	0.0136794850076232	0	0	0.00275283754023378	0	0.000508216161273928	0.00703032356428934	0.00321870235473488	0.000762324241910893	0.176859224123327	0.00669151279010672	0.0248602405556497	0	0.00491275622564798	0.00118583770963917	0	0	0	0	0	0	0	0	0.00465864814501101	0.197526681348467	0	0	0.0035575131289175	0	0.00296459427409792	0	0	0.00830086396747417	0.00592918854819583	0.0185498898864984	0	0.00080467558868372	0	0	0	0	0.00105878366932068	0.000169405387091309	0.00715737760460783	0.0018634592580044	0	0.00211756733864137	0	0	0	0.00503981026596646	0	0	0.000381162120955446	0.000169405387091309	0.000677621548365238	0.000211756733864137	0.0200745383703202	0.00533626969337625	0.0102490259190242	0.0217685922412333	0	0	0.00343045908859902	0.00122818905641199	0	0	0.0339657801118076	0.00122818905641199	0.000931729629002202	0.0018634592580044	0	0.000762324241910893	0.00478570218532949	0.00148229713704896	0.000211756733864137	0.000423513467728274	0	0	0.000169405387091309	0	0	0.00406572929019143	0	0.000550567508046756	0	0.000508216161273928	0.012027782483483	0.0935541250211757	0.0668727765542944	0	0.0035575131289175	0.00317635100796205	0.00889378282229375	0.0293918346603422	0.0159664577333559	0	0.00330340504828054	0.000719972895138065	0.000508216161273928	0.00194816195155006	0.00105878366932068	0.00148229713704896	0.000127054040318482	0.00838556666101982	0	0.000296459427409792	0	0.000550567508046756	0.0180840250719973	0.000592918854819583	0.00698797221751652	0.00830086396747417	0.000211756733864137	0	0.0156276469591733	0.00211756733864137	0	0.000296459427409792	0.00254108080636964	0	0.000338810774182619	0	0	0	0.000211756733864137	0.000296459427409792	0	0	0	0	0.000423513467728274	0	0	0	0.0151194307978994	0	0	0	0	0	0.000677621548365238	0.000635270201592411	0	0.017914619684906	0.00241402676605116	0.0257072674911062	0	0	0.000762324241910893	0	0	0	0.00948670167711333	0	0	0	0	4.23513467728274e-05	0.000254108080636964	0	0	0	0	0	0	0.000211756733864137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47026935456547e-05
run07-Cah7-169	9.7143967359627e-05	0.00508386762515381	0	0.000129525289812836	0	0	0.0119810893076873	0	0.000356194546985299	0	0	0	0.00297908166569523	0.00165144744511366	0	0.104267858299333	0.0071886535846124	0.00790104267858299	0	0.000356194546985299	0.00272003108606956	0	0	0	0	0	0	0	0	0.0226021630723399	0.00560196878440516	0	0	0.00194287934719254	0	0.000388575869438508	0	0.000453338514344926	0.000712389093970598	0	0	0	6.4762644906418e-05	0.00132763422058157	0	0	0	0	0	0.000485719836798135	0	0.00113334628586231	0	0	0.00854866912764717	0.00365908943721262	0.00223431124927142	0.000129525289812836	0	0	6.4762644906418e-05	0.00200764199209896	0.000582863804157762	0.00932582086652419	0.00148954083284761	0.0262936338320057	0.00929343954407098	0	0	0.00204002331455217	0.000615245126610971	0.00210478595945858	0	0.012402046499579	0	0.000420957191891717	0.00113334628586231	0.000194287934719254	0.00275241240852276	0.00518101159251344	0.000226669257172463	0	0.000939058351143061	0	0	0	0	0	0.00404766530665112	0	0.000194287934719254	0	0	0	0.424583900006476	0.031604170714332	0	0.00155430347775403	0	0.000841914383783434	0.000388575869438508	0.00178097273492649	0.000226669257172463	0.00064762644906418	0	0	0.00997344731558837	0.000712389093970598	0.00346480150249336	0.000356194546985299	0	0	0	0	0	0.109254581957127	0	0.00064762644906418	0.00152192215530082	0	0.0014571595103944	0.020918334304773	0	6.4762644906418e-05	9.7143967359627e-05	0.000453338514344926	0.00123049025322194	0.000194287934719254	0.00165144744511366	0	0.000291431902078881	0.000582863804157762	0.000226669257172463	0	0	0	0.00168382876756687	0	0	0.000161906612266045	0.00304384431060165	0	0	0.000712389093970598	0	0.00174859141247329	0	0	0	0	0.00544006217213911	0.00375623340457224	0.00731817887442523	0	0	0	0	0.0858105045010038	0	0	0	0	0	0	0	0	0	0	0	0.000194287934719254	0	0	0	0	0	0	0	9.7143967359627e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
