feature	Actinomyces	Bifidobacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Gordonibacter	f__Barnesiellaceae.g__uncultured	Tannerellaceae	Parasediminibacterium	Campylobacter	Gastranaerophilales	Dielma	Holdemania	Lacticaseibacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	RF39	f__Christensenellaceae.g__unassigned	Anaerostignum	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	X.Eubacterium._ruminantium_group	UCG.008	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerotruncus	Candidatus_Soleaferrea	Paludicola	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Allisonella	Anaeroglobus	Methylobacterium.Methylorubrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Janthinobacterium	Massilia	Aggregatibacter	Dyella	Pyramidobacter
4004.III.2.lib30	19	10	9	0	162	0	14	0	54	175	10182	865	184	99	465	0	0	0	0	0	1185	909	0	0	11	203	0	0	0	6	4	0	1659	23	6	23	0	0	720	76	33	1532	0	223	919	145	111	16	0	78	392	72	26	8	0	179	0	86	8426	12	2	0	49	0	182	0	0	190	0	296	3573	4	193	64	8	66	11	15	0	749	302	34	18	128	0	0	4035	0	18	39	9	97	0	3	95	0	7	0	11	32	233	0	0	711	0	0	285	0	83	0	0	1122	4606	0	7	743	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0
4004.V.3.lib30	0	13	0	0	44	0	5	0	6	95	3977	261	43	36	109	0	0	0	0	0	323	255	0	0	2	27	0	0	0	0	0	0	274	3	2	6	0	0	264	23	8	479	6	94	320	59	29	11	0	10	148	22	9	1	0	52	0	37	1811	4	2	0	14	0	88	2	0	38	0	90	1129	0	85	28	0	27	9	18	5	748	146	23	13	72	0	0	1862	0	13	7	11	65	0	0	19	0	0	0	2	10	78	0	0	539	0	0	251	0	28	0	0	283	964	2	0	253	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
4004.VI.4.lib30	20	19	7	0	119	0	6	0	27	74	1668	157	22	16	51	0	0	0	0	0	168	123	0	0	7	68	0	0	0	0	0	0	497	9	0	5	0	3	207	31	11	504	0	112	319	40	47	2	0	12	82	12	6	5	0	38	0	27	1575	5	2	0	5	0	103	2	0	44	0	98	852	4	49	15	0	16	12	7	0	389	55	17	11	54	0	0	1308	0	5	8	14	29	0	0	31	0	4	0	5	9	91	0	0	296	0	0	118	0	27	0	0	197	576	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
4011.3.rerun.lib32	261	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	12869	0	11876	0	0	0	0	0	0	0	7	340	0	0	6	0	121	0	0	0	62	0	15	151	0	0	0	0	218	0	0	0	0	0	0	0	0	0	25	0	279	0	0	0	4	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2616	0	0	20689	15187	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	28	0	0	0	0	0	0
4011.4.rerun.lib32	234	4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	8393	0	4517	5	0	0	0	0	0	18	0	153	0	0	18	36	11	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	62	0	22	83	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1529	0	0	10023	6804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	0	0
4011.III.2.lib30	29	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1479	0	704	2	0	0	0	0	0	7	0	8	0	0	2	0	4	0	0	0	0	0	0	3	0	0	0	0	30	0	0	0	0	0	0	0	0	9	7	0	24	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	0	0	5232	3246	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4013.2.lib27	0	193	0	0	52	0	0	0	0	22	450	162	6	21	9	96	0	0	289	0	70	56	11	0	0	6	0	11	2	0	0	0	4	0	0	421	70	20	8	787	208	4040	0	114	324	6	558	63	19	0	41	24	63	15	31	50	73	23	132	0	0	28	9	0	91	11	10	170	0	46	560	16	17	19	0	20	19	7	7	528	68	83	0	60	0	0	4350	0	23	0	115	1275	5	0	15	0	62	0	16	32	33	11	0	100	0	0	0	0	0	3	5	101	8	0	0	0	0	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
4013.3.lib30	0	94	0	0	75	4	2	0	0	40	2800	253	49	50	132	164	0	0	381	0	234	488	42	0	0	3	0	16	0	0	0	0	0	0	0	201	81	13	8	703	217	981	0	214	369	7	335	163	19	2	122	74	39	19	31	80	89	13	259	0	0	15	14	0	100	31	25	176	6	55	674	9	13	14	2	18	15	6	26	502	86	58	0	18	0	0	2117	0	19	0	173	696	3	4	14	3	53	3	15	6	15	5	0	636	0	0	0	0	0	10	33	228	18	0	0	0	9	1764	0	0	0	0	0	0	7	0	0	0	0	0	0	0	15	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0
4013.4.lib30	0	286	0	0	406	16	0	0	0	143	2296	341	54	51	77	219	0	0	830	0	221	385	59	0	0	3	0	35	0	0	0	0	10	0	0	358	86	38	32	987	476	2287	0	379	560	17	546	239	35	0	175	76	50	15	35	82	83	18	151	0	0	23	18	0	174	38	38	223	22	66	957	28	38	28	10	15	27	8	16	712	94	94	4	33	0	0	2707	0	31	3	185	958	0	0	12	0	102	8	37	9	62	7	0	551	0	0	0	0	0	22	30	310	0	0	0	7	2	878	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	27	0	0	0	0	0	0	0	0	11	0	0	0	0	12	0	0	0	0	0	0	0	0	0
4015.2.rerun.lib32	0	857	0	25	360	11	11	0	0	0	5408	1143	0	0	93	0	0	0	0	0	512	1206	250	0	0	140	0	0	0	9	0	0	24	0	0	233	0	0	0	49	68	2447	0	188	317	54	0	81	0	0	566	19	173	0	200	95	8	18	4412	0	90	0	10	0	227	17	0	32	157	1446	527	7	26	68	20	0	0	31	5	461	265	0	0	16	0	2	3092	0	53	2	38	1655	3	0	23	0	4	0	3	16	21	2	0	0	82	0	13	0	0	0	0	397	23	0	5	4	2	5	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4015.3.lib30	0	583	0	6	81	7	21	0	0	0	8591	1114	0	0	144	0	0	0	0	0	586	1384	207	0	3	80	0	0	0	0	0	0	23	0	0	164	0	0	0	105	71	1933	0	239	409	42	0	114	0	0	657	35	187	0	189	138	0	8	4044	0	124	0	18	4	255	38	6	68	117	1182	440	7	27	67	12	0	0	13	5	932	300	0	0	10	0	0	5295	0	78	8	38	2690	0	0	10	0	11	0	5	17	0	2	0	0	98	0	53	0	0	0	0	387	48	0	0	5	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4015.4.lib30	0	688	2	10	193	6	24	0	0	0	7166	1014	0	0	111	0	0	0	0	0	503	1040	188	0	2	119	0	0	0	5	0	0	80	0	0	152	0	0	0	138	114	2245	0	213	375	41	0	97	0	0	729	37	143	0	117	142	0	19	4181	0	129	0	13	8	320	37	5	62	161	1281	496	0	27	74	3	0	0	12	0	897	340	0	0	30	0	2	4983	0	88	11	62	2484	6	0	9	0	11	0	0	19	19	4	0	0	95	0	74	0	0	0	0	364	57	0	0	6	3	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016.2.rerun.lib32	126	3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	54	0	0	0	0	0	7	0	0	0	0	41	45	146	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	45	0	0	0	13	0
4016.4.rerun.lib32	77	2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16934	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	18	111	56	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
4018.2.rerun.lib32	651	7	161	16	0	0	0	0	19	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	21498	913	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	29	297	1967	19	417	0	0	0	0	0	91	2592	835	0	0	0	0	0	109	91	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	105	0	0	214	132	0
4018.4.rerun.lib32	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	415	0	0	0	0	0	0	0	0	0	0	0	0	0	7504	108	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	20530	0	213	0	0	0	0	0	0	2719	0	0	0	0	0	0	17	16	0	0	0	0	0	0	186	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	80	17	0
4020.2.lib29	0	41	0	0	436	6	7	64	0	237	9087	81	166	0	19	58	454	0	0	0	324	1523	251	0	7	289	0	20	0	0	0	0	169	0	0	459	36	0	0	34	65	2326	26	1493	682	0	17	288	0	25	539	3	35	108	232	66	294	58	1150	0	0	0	35	0	112	9	2	69	0	326	3570	0	221	31	0	68	9	0	0	627	99	175	38	0	82	0	3589	59	104	0	99	552	0	29	123	0	3	21	91	22	140	0	0	3718	0	0	0	0	2	283	0	415	0	0	14	0	49	0	0	0	0	155	6	0	231	0	0	0	0	0	0	0	0	0	0	0	57	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	3	0
4020.3.lib30	0	18	0	0	29	6	0	19	0	38	1869	22	45	0	9	15	115	0	0	0	128	349	80	0	0	21	0	3	0	0	0	0	9	0	0	169	7	2	0	24	27	658	11	441	151	0	9	85	0	8	149	0	17	29	55	14	75	26	308	0	0	0	18	0	28	4	0	18	0	64	992	0	87	13	0	33	4	0	2	243	39	71	0	0	27	0	1171	30	50	0	34	122	6	0	55	16	2	10	16	24	32	0	0	1400	0	0	4	0	0	103	0	106	3	0	0	0	7	0	0	0	0	60	0	0	85	0	0	0	0	0	0	0	0	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4020.4.lib30	0	21	0	0	197	0	0	62	0	53	8787	96	212	0	44	91	440	0	0	0	467	1606	217	0	3	118	0	0	0	0	0	0	0	0	3	516	67	9	0	66	57	1934	21	1377	438	0	47	259	0	2	663	5	29	108	176	73	197	49	1034	0	0	0	66	0	113	4	3	57	0	234	3534	24	202	6	0	89	12	15	0	634	230	226	24	0	62	0	3566	99	103	0	163	593	0	0	129	57	8	30	60	13	74	0	0	2205	0	0	0	0	0	310	0	411	0	0	0	6	0	0	8	0	3	156	0	0	208	0	0	0	0	0	0	0	15	3	0	0	58	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4022.2.lib27	0	27	2	0	0	0	0	0	0	0	12546	0	234	0	0	0	41	0	0	0	0	2	0	0	74	0	0	0	0	15	3	0	20	2	0	0	0	0	110	0	0	80	0	0	0	0	36	0	0	0	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1921	38	20	0	7	0	16	0	0	0	0	0	0	0	0	0	0	0	905	1097	25	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	457	0	0	0	0	336	46	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4022.4.lib30	0	36	0	0	0	0	0	5	0	0	6655	0	605	0	0	0	15	0	0	0	0	0	0	0	45	0	0	0	0	9	6	0	8	0	0	0	0	0	115	0	0	42	0	0	0	0	41	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563	40	18	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	945	936	45	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	417	0	0	0	0	372	32	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4023.2.lib27	2	41	0	0	0	0	32	0	0	0	21217	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	10	58	0	0	701	0	0	0	0	0	0	0	163	3589	0	0	881	0	0	0	0	157	702	0	0	0	0	1021	2	0	2	0	925	49	0	0	0	0	0	0	6205	6654	837	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	1979	0	146	0	0	0	0	0	0	0	0	0	0	0	101	10	0	0	181	0	585	46	437	0	0	0	3856	0	17	972	58	0	0	0	0	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
4023.3.rerun.lib32	0	0	0	0	0	0	68	0	0	0	7458	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	27	0	0	302	0	0	0	0	0	5	0	11	1211	0	0	403	0	0	0	0	161	42	0	0	0	0	101	0	0	0	0	241	8	0	0	0	0	0	0	2638	1573	263	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	19	0	360	44	18	0	0	0	1856	0	0	28	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	31	0	0	0	3	0
4023.4.lib30	0	55	0	0	0	0	26	0	0	0	25728	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	62	0	0	751	0	0	0	0	0	18	0	104	6138	0	0	810	0	0	0	0	128	434	5	0	0	0	603	0	0	0	0	682	137	0	0	0	0	0	0	7226	5055	609	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	1343	0	93	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	207	0	406	69	221	0	0	0	4440	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4024.2.lib27	0	474	0	0	29	0	0	49	25	0	4367	0	0	0	84	0	0	12	17	0	569	80	0	0	61	18	0	31	4	0	0	108	163	43	0	656	0	0	39	3	161	3238	0	316	159	0	283	17	0	13	73	80	28	106	77	65	0	25	22	0	0	0	122	0	242	6	0	84	0	13	1140	15	49	135	19	60	1155	11	11	2362	259	2388	109	25	0	0	8792	0	27	13	345	2870	10	638	11	10	297	0	16	0	200	75	0	14	0	0	52	0	0	0	0	0	0	0	0	71	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	0	0	125	0	0	0	0	0	0	3	36	0	2	0	3	17	0	0	0	0	0	0	0	0	0
4024.3.lib30	6	757	0	0	7	5	2	39	52	0	3435	0	0	0	33	0	0	6	21	0	694	43	0	0	48	15	0	25	5	0	0	105	254	38	0	601	0	0	78	8	281	1938	29	252	271	0	249	3	0	4	85	85	52	116	84	163	4	54	29	0	0	0	95	0	393	6	9	115	0	17	1482	63	42	84	0	17	794	5	0	1102	149	1525	88	0	0	0	4140	0	32	4	173	961	0	689	10	5	389	0	30	0	240	44	0	17	0	0	49	0	0	0	0	0	0	0	0	115	7	20	27	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1533	0	4	104	0	0	0	0	0	0	0	35	0	0	0	0	18	0	0	0	0	0	0	2	0	0
4024.4.lib30	4	727	0	0	15	0	0	27	30	0	3579	0	0	0	113	0	0	7	42	0	667	103	0	0	32	0	0	9	0	0	0	55	109	24	0	536	0	0	30	0	178	1644	15	208	175	9	188	3	0	12	59	58	20	135	82	52	0	16	18	0	0	0	121	0	256	15	0	54	0	0	894	22	32	78	0	22	475	21	0	898	80	1135	88	13	0	9	6652	0	23	7	169	2175	0	500	13	2	206	0	12	0	146	75	0	29	0	0	48	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	86	0	0	0	0	0	9	0	15	0	0	0	0	3	0	0	10	3	0	0	0	0	0
4027.4.lib30	0	20	0	0	0	0	116	0	0	0	15795	0	0	0	0	0	0	0	0	0	0	0	0	0	15	188	12	0	0	11	0	0	105	0	0	0	19	0	42	0	249	4836	0	59	758	17	198	13	0	4	318	3	0	59	0	127	2	0	4653	0	341	0	0	0	74	5	0	0	639	1878	734	19	239	0	89	0	34	20	11	11	0	5	0	0	0	0	4564	0	39	3	11	5	92	10	0	0	0	0	0	0	23	0	0	0	12	0	12	0	0	0	0	1154	358	0	0	28	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028.2.lib27	0	369	0	0	435	0	7	0	5	0	6026	0	0	0	99	0	0	0	0	3099	261	117	178	0	0	47	0	0	367	0	0	0	0	0	0	24	29	0	303	230	11	2626	41	246	639	4	218	20	0	0	151	29	182	7	75	125	110	18	1191	0	0	20	2	0	87	84	0	108	66	1349	1514	25	21	19	3	66	56	4	4	441	98	87	0	3	0	0	4100	0	21	42	37	1352	5	0	11	0	29	0	10	0	54	778	0	0	287	97	0	0	0	0	10	155	29	0	0	49	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028.3.lib30	0	729	0	0	447	0	5	0	0	0	11907	0	0	0	317	0	0	0	0	7380	724	375	204	0	9	333	0	0	664	0	0	0	27	0	0	52	69	0	460	285	18	7959	43	753	1319	0	365	48	0	0	251	35	275	25	119	142	226	15	2168	2	0	92	0	0	191	329	0	183	99	1642	2601	74	26	41	9	309	82	21	29	1563	408	279	0	21	0	4	4846	0	61	37	128	1733	0	0	24	4	54	0	31	0	119	1265	0	0	1127	125	2	0	0	0	18	382	70	0	0	64	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	15	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028.4.lib30	0	555	0	0	326	0	8	0	0	0	5756	0	0	0	133	0	0	0	0	4645	403	182	269	0	3	63	4	0	294	0	2	0	16	0	0	45	44	2	501	198	10	2019	25	251	698	0	230	13	0	4	134	54	157	24	81	107	86	25	1559	0	0	27	3	0	90	74	4	69	50	1007	1532	49	17	11	9	76	49	14	11	866	124	129	5	7	0	4	3593	0	32	41	71	1259	0	0	45	0	45	0	15	0	81	730	0	0	833	132	0	0	0	0	21	233	55	0	0	48	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	2	6	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4029.2.lib29	5	0	3	0	5	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	7	0	112	5	0	0	0	0	0	0	2	62	0	0	0	0	0	0	0	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	14	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	18	28539	0	628	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0
4029.3.lib29	12	14	23	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	300	4	14	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	18098	0	198	45	12	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	0	2	0	0	0	0
4029.4.lib29	24	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	903	24	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	45817	0	408	177	27	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0
4030.2.rerun.lib32	0	23	17	0	0	0	139	0	0	0	9383	0	0	0	0	0	0	0	0	0	2420	0	0	0	0	0	26	0	0	0	390	0	108	0	0	0	95	0	502	0	49	1339	0	199	562	0	583	0	0	0	590	89	0	11	0	175	17	0	12005	421	18	0	38	0	0	0	0	0	440	1809	1468	0	8	84	109	0	0	156	100	8	0	0	0	0	0	0	2119	0	44	15	16	1325	0	0	32	0	65	0	0	59	92	0	0	0	180	0	66	0	5	0	0	113	0	0	0	135	16	0	0	7	0	0	11	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	7	0	0	0	0	0	0
4030.3.rerun.lib32	5	61	0	0	0	0	123	0	0	0	14706	0	0	0	0	0	0	0	0	0	3240	0	0	0	11	0	65	0	27	25	1375	0	338	0	0	0	118	0	445	0	107	1960	0	617	527	3	607	0	0	35	728	75	7	13	0	438	6	0	8303	379	18	0	60	2	0	0	0	27	472	2635	1842	0	14	294	157	33	0	229	219	46	0	0	0	33	0	6	3997	0	98	75	3	1410	0	0	37	0	188	0	0	84	386	46	0	0	680	0	75	0	0	0	0	356	0	0	0	208	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	9	0	0	0	11	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0
