feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Ligilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Muribaculaceae	Prevotella	Tannerellaceae	f__Christensenellaceae.g__unassigned	Howardella	Tyzzerella	CAG.352	Family_XIII_UCG.001	Veillonellaceae	Ralstonia
run03-108	-8.84020570939186	-5.94208532341107	-15.2053350812757	-13.2996373280292	-14.8073549220576	-9.65578113825443	-16.3488145861129	-12.2996373280292	-8.65578113825443	-15.419696888306	-14.9881964876243	-2.89609264982714	-4.26346371547567	-9.714674827308	-14.5884218511995	-15.3473445394315	-6.57171687346596	-4.99357563860082	-14.775095822586	-4.70531272410431	-5.37482482442338	-14.7387783901839	-10.2121744867788	-15.3457517402327	-10.8402057093919	-8.87337257332706	-14.8693689266963	-15.7638520853917	-14.3549724769604	-7.72978171969821	-10.3927467324206	-16.6731158050904	-10.2121744867788	-14.8143321153684	-15.0038106846081	-4.60789380885788	-12.2996373280292	-12.714674827308	-15.082065857738	-6.44165633290159	-8.32235740452924	-8.03285078733426	-5.63075234376291	-5.25797817639194	-15.2154571622267	-3.96984098980846	-13.5458091373666	-15.1763679683644	-9.29963732802916	-10.5991976098881	-8.39274673242064	-8.714674827308	-17.4232964984145	-5.89875789174697	-10.714674827308	-14.9992953870234	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-7.82390389706276	-6.56492770780332	-7.62721198605766	-16.0115330268357	-9.9073199052504	-7.94208532341107	-10.2121744867788	-11.9777092331418	-15.3043513216632	-9.9777092331418	-4.67392848496469	-5.48265370477378	-10.5991976098881	-10.2996373280292	-7.11972823801422	-7.44165633290159	-7.2772695150007	-6.95978732514453	-7.95978732514453	-9.2552432086707	-11.9777092331418	-14.677132344649	-8.09018396240021	-8.54474982586569	-7.54474982586569	-9.9777092331418	-11.714674827308	-9.9073199052504	-3.96536404272197	-10.1297123265868	-6.47945836561397	-8.44165633290159	-3.7498526600813	-3.98902454636963	-9.54474982586569	-10.8402057093919	-7.2772695150007	-9.05170981458557	-9.54474982586569	-7.42927260844575	-6.83203177794616	-9.65578113825443	-15.4428139376752	-9.2552432086707	-13.2664937563122	-15.0214137930081	-7.18069625530565	-7.94208532341107	-10.1297123265868	-10.2121744867788	-14.8275411901725	-15.0445648828126	-8.32235740452924	-7.67028070794955	-9.65578113825443	-3.86396706709261	-17.2543643285809	-11.2996373280292	-16.7665547890901	-10.2996373280292	-7.9777092331418	-9.21217448677882	-14.3596809373508	-11.714674827308	-15.2503971210871	-14.5556675918407	-15.2019707283731	-11.9777092331418	-15.4763981434162	-16.4232964984145
run03-109	-16.4412096916722	-11.5458091373666	-15.2053350812757	-12.5458091373666	-14.8073549220576	-14.1798572681417	-16.3488145861129	-11.3758841359243	-15.328341840598	-15.419696888306	-14.9881964876243	-3.75383231646792	-12.9608466366454	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-14.8646214416175	-12.5458091373666	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-9.63891854175809	-11.5458091373666	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-11.5458091373666	-15.677132344649	-14.8143321153684	-15.0038106846081	-10.738454215309	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-6.09872591115695	-15.2019707283731	-15.2154571622267	-10.5458091373666	-12.5458091373666	-8.03801449716791	-14.4693662409167	-15.5415806599912	-14.9992953870234	-15.2445868230971	-17.4232964984145	-7.87338379539511	-12.9608466366454	-14.9992953870234	-15.4391382795318	-13.5458091373666	-13.5458091373666	-15.6686357256463	-15.0536713855952	-8.59161282697973	-15.77169578985	-16.0115330268357	-15.5418831054422	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-4.01930989823004	-0.716978453792462	-10.8453694192255	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-13.5458091373666	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-7.68782814223903	-15.545326509599	-12.5458091373666	-14.9918760990034	-14.9679467058127	-10.2238810424792	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-13.5458091373666	-11.2238810424792	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-16.0089319017818	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-11.9608466366454	-2.19404169340671	-15.1981380524011	-17.2543643285809	-15.4069135982823	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
run03-110	-9.58266471619868	-11.752589717641	-15.2053350812757	-11.5301972963045	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-13.5617652636277	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-14.8646214416175	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-6.70819559828254	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-6.7676966100312	-9.38335590797527	-14.8143321153684	-15.0038106846081	-7.58266471619868	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-6.01112273123984	-6.47336607370787	-8.91128746366005	-3.11838369789999	-13.5458091373666	-5.19800086596335	-4.67399411414487	-15.5415806599912	-4.16013268037291	-8.98000021374406	-17.4232964984145	-5.58600815927305	-6.45490916900031	-11.0156241234748	-12.3375522183621	-14.9160100518163	-5.80617075784583	-15.6686357256463	-15.0536713855952	-5.11114002557336	-9.87812059972485	-16.0115330268357	-15.5418831054422	-6.53019729630454	-12.0156241234748	-15.5068240947932	-8.72284237424694	-3.7657995748586	-4.27820775753772	-5.78296336668451	-15.9918760990034	-11.752589717641	-16.0073485310372	-6.90292399072542	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-13.8884578775115	-15.545326509599	-8.33755221836215	-14.9918760990034	-10.6371125002211	-8.84569912203247	-6.596085231961	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-4.09914747903707	-15.7097031163223	-13.2664937563122	-15.0214137930081	-6.16762721691983	-16.119528831748	-6.06142781308791	-8.31518440533369	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-4.29726249733643	-4.66335995021646	-17.2543643285809	-6.92816128222444	-16.7665547890901	-2.03748570840482	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-6.71550039890577	-16.4232964984145
run03-111	-8.98855559232075	-6.14420646278094	-13.447987210958	-11.6406322889004	-13.447987210958	-3.53959459018429	-16.3488145861129	-10.0556697881793	-15.328341840598	-7.12605911607068	-14.9881964876243	-2.31163686950389	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-4.72859839001596	-11.447987210958	-15.190827797067	-9.05566978817928	-8.40359309159959	-15.3457517402327	-15.1899789486325	-16.4237888970089	-3.87150286416119	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-9.49379090057117	-15.677132344649	-12.1260591160707	-10.9885555923207	-6.26807812094311	-9.54109661534952	-9.92442525490103	-13.447987210958	-15.7941619914236	-15.1079253874636	-15.0126827296502	-9.12605911607068	-7.77556186898655	-9.16258499209579	-3.95813925051874	-6.88574478673697	-5.29570236865146	-6.82593539150167	-15.5415806599912	-6.6150971967933	-15.2445868230971	-17.4232964984145	-4.85179745481363	-15.358616863683	-11.447987210958	-12.447987210958	-9.92442525490103	-10.447987210958	-11.447987210958	-15.0536713855952	-6.67320015135687	-12.8630247102369	-16.0115330268357	-13.447987210958	-6.19059936826539	-11.8630247102369	-15.5068240947932	-6.90109275107041	-5.54712040297729	-3.23488299131614	-6.92442525490103	-15.9918760990034	-8.92442525490103	-10.747547492817	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-11.447987210958	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-9.49379090057117	-15.545326509599	-8.72006675639484	-14.9918760990034	-14.9679467058127	-2.49088516939576	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-7.67980288618112	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-5.92051020489765	-9.86302471023689	-15.8240637375449	-14.8275411901725	-15.0445648828126	-11.447987210958	-6.80413102118332	-6.73374169329192	-15.1981380524011	-17.2543643285809	-8.92442525490103	-16.7665547890901	-11.2780622095157	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
run03-112	-16.4412096916722	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-3.95547771272794	-16.3488145861129	-12.9787700339847	-6.43444951776088	-7.50845009920465	-14.9881964876243	-2.15142732975057	-16.0797972561315	-14.6470086384416	-8.54136472167739	-15.3473445394315	-15.3596809373508	-16.2200003719044	-4.9919798912023	-6.19304512789863	-10.7563776126482	-14.7387783901839	-15.0064137457106	-15.3457517402327	-11.1043009160685	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-11.3938075332635	-14.9918760990034	-11.7563776126482	-15.677132344649	-14.8143321153684	-15.0038106846081	-6.58073896001153	-16.0073485310372	-9.07187943837617	-15.082065857738	-10.6568419390973	-15.1079253874636	-15.0126827296502	-16.0439244156132	-7.22388253182122	-9.04017057864883	-3.89662099263082	-13.5458091373666	-4.95270773739849	-4.59650627586985	-15.5415806599912	-8.7308425205411	-8.25995178652874	-17.4232964984145	-5.9271079141622	-15.358616863683	-10.8632928165648	-10.4762696934555	-9.00914368302821	-8.4762696934555	-6.10840531440128	-10.6568419390973	-3.62415332039115	-15.77169578985	-16.0115330268357	-11.7563776126482	-6.39882560803016	-12.2418044398185	-13.5637325347058	-10.6568419390973	-7.32532779538077	-3.49227017214922	-4.85982896126118	-15.9918760990034	-7.39380753326353	-8.31580502126226	-7.12910430706912	-7.26911178581422	-7.18869310335892	-9.56373253470584	-12.9787700339847	-6.16285309842366	-10.2418044398185	-10.0401705786488	-11.5637325347058	-7.70575153957827	-15.4793697750621	-15.7322999422698	-15.7665547890901	-4.3776182951642	-15.545326509599	-14.3205467295386	-10.3938075332635	-14.9679467058127	-6.41398541520116	-11.3938075332635	-16.035615318962	-16.2953384719256	-11.9787700339847	-14.775095822586	-8.00914368302821	-8.60953622431897	-10.3158050212623	-15.4428139376752	-15.7097031163223	-13.2664937563122	-6.18869310335892	-15.5976452303714	-16.119528831748	-9.70575153957827	-9.56373253470584	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-4.33973086050774	-8.33491384420996	-12.9787700339847	-7.14588001981995	-16.7665547890901	-15.4543314274174	-6.86329281656475	-16.4232964984145	-14.3596809373508	-14.8944072743409	-6.65684193909733	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
run03-113	-16.4412096916722	-3.92089863829361	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-10.3347105024287	-6.2733099577646	-15.419696888306	-14.9881964876243	-1.42912728800701	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-7.61986771916068	-4.75367370492139	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-8.97562940912392	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-6.47456816601171	-9.85827245848576	-16.0073485310372	-13.2733099577646	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-5.44041994359986	-6.56365170959413	-4.55221076905742	-13.5458091373666	-5.52511710817514	-5.1117581373473	-15.5415806599912	-8.01278240754138	-15.2445868230971	-17.4232964984145	-5.49195024423994	-10.8582724584858	-10.7708096172354	-10.2733099577646	-14.9160100518163	-9.18584711651426	-7.20722076730683	-15.0536713855952	-4.82760532223882	-15.77169578985	-16.0115330268357	-12.8582724584858	-7.64881909285681	-8.68834745704345	-15.5068240947932	-15.3043513216632	-15.3091565721617	-4.31814441990366	-5.08348539888459	-11.2733099577646	-7.43200770378366	-16.0073485310372	-10.0509175364282	-16.0046593890271	-15.545326509599	-10.8582724584858	-11.1578327403447	-15.8353596218082	-9.33471050242875	-15.9438197077127	-16.0427922282289	-8.39884083984846	-15.4793697750621	-15.7322999422698	-15.7665547890901	-4.31427400835122	-15.545326509599	-8.38253902751936	-14.9918760990034	-13.2733099577646	-4.13120290046205	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-6.37043242466271	-14.5330863421676	-15.7638520853917	-15.4428139376752	-10.465955035707	-4.83729251958155	-5.99408631383148	-8.66844789960574	-16.119528831748	-16.0089319017818	-15.8240637375449	-8.88099253498584	-15.0445648828126	-6.4788940914145	-8.10338495632229	-10.5363443635984	-15.1981380524011	-17.2543643285809	-15.4069135982823	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
run03-114	-11.5285626371154	-15.9155059622319	-15.2053350812757	-11.6984876385577	-14.8073549220576	-3.63914317773327	-16.3488145861129	-15.419696888306	-6.25969578597943	-8.79159704294917	-11.5285626371154	-3.56277835245329	-8.50866307967767	-11.3765595436703	-10.6984876385577	-10.054631448783	-15.3596809373508	-16.2200003719044	-8.11352513783654	-9.69848763855769	-15.190827797067	-14.7387783901839	-8.45056012511411	-15.3457517402327	-8.17492568250068	-16.4237888970089	-6.56920462161272	-15.7638520853917	-3.23649668797212	-15.0174609038594	-14.9918760990034	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-8.09857479637056	-12.1135251378365	-12.1135251378365	-15.082065857738	-10.7915970429492	-15.1079253874636	-15.0126827296502	-16.0439244156132	-15.2019707283731	-9.37655954367033	-3.65819791753197	-7.7796244012831	-4.51237339901605	-5.36981271122974	-15.5415806599912	-6.62702527600107	-7.75597313321845	-17.4232964984145	-6.37655954367033	-15.358616863683	-8.0402761558059	-13.6984876385577	-10.8911327165001	-7.60045555559716	-6.5743663267285	-10.6110247973074	-10.6110247973074	-15.77169578985	-16.0115330268357	-13.6984876385577	-5.9336160478216	-15.2445868230971	-15.5068240947932	-8.37655954367033	-15.3091565721617	-3.66368867598042	-4.7766467014832	-15.9918760990034	-8.72120771505777	-7.44109979586504	-11.2390560199204	-12.3765595436703	-9.0260622965862	-15.5976452303714	-15.8621045777549	-6.38107502479282	-8.45056012511411	-9.89113271650009	-16.0427922282289	-9.48903427292874	-15.4793697750621	-15.7322999422698	-15.7665547890901	-2.8755185481044	-15.545326509599	-7.12105881052194	-9.37655954367033	-14.9679467058127	-4.17786895800141	-15.3353903546939	-16.035615318962	-13.6984876385577	-11.8911327165001	-14.775095822586	-15.1247675358225	-14.5330863421676	-10.8911327165001	-13.1135251378365	-15.7097031163223	-13.2664937563122	-9.79159704294917	-10.3765595436703	-16.119528831748	-11.2390560199204	-9.48903427292874	-14.8275411901725	-15.0445648828126	-14.5659945590822	-4.69286308936381	-3.87910684769309	-15.1981380524011	-17.2543643285809	-7.42236323328345	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-11.8911327165001	-15.4763981434162	-16.4232964984145
run03-115	-12.4956052311908	-15.9155059622319	-15.2053350812757	-11.6882503091332	-14.8073549220576	-5.73738201646406	-10.1736771363034	-12.9106427304696	-15.328341840598	-8.61296218182894	-8.06934047648868	-2.35893446884894	-5.95257341093554	-7.71424551766612	-8.66271521702604	-7.51832530769087	-7.60078746788284	-16.2200003719044	-14.775095822586	-4.95838683065219	-7.06934047648868	-6.94101637951314	-7.1380532265727	-5.80211827369146	-8.01987180022438	-11.3256802297485	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-12.1736771363034	-11.1736771363034	-14.8143321153684	-11.9106427304696	-5.91064273046963	-14.4956052311908	-10.3256802297485	-15.082065857738	-7.01987180022438	-12.4956052311908	-15.0126827296502	-5.54140892080391	-4.84634905367347	-11.4956052311908	-3.98682006912627	-6.6314190865365	-6.08197730216661	-5.22414220328641	-15.5415806599912	-6.65011518024641	-7.82317988921929	-17.4232964984145	-9.10328780841202	-15.358616863683	-10.1736771363034	-8.88089538707557	-10.0361736125535	-10.4956052311908	-11.3256802297485	-9.58871463558226	-4.16021487649686	-10.4081423899404	-8.2476777177472	-10.5887146355823	-7.41878963413995	-7.3458581116861	-15.5068240947932	-9.28615186556183	-15.3091565721617	-6.95644642008275	-4.52837897235479	-11.1736771363034	-8.91064273046963	-8.5648678936279	-11.3256802297485	-11.0361736125535	-6.28128611039002	-13.4956052311908	-11.9106427304696	-5.4676992346209	-8.40814238994044	-6.94871077130315	-11.3256802297485	-7.08621429505308	-12.9106427304696	-12.4956052311908	-15.7665547890901	-3.6352941762713	-15.545326509599	-8.88089538707557	-7.61296218182894	-10.9106427304696	-4.60230370033022	-12.9106427304696	-16.035615318962	-10.7951655130497	-10.2476777177472	-13.4956052311908	-9.36632221424582	-14.5330863421676	-10.6882503091332	-15.4428139376752	-9.06934047648868	-13.2664937563122	-6.21948082591654	-15.5976452303714	-16.119528831748	-11.6882503091332	-15.8240637375449	-10.1736771363034	-15.0445648828126	-12.9106427304696	-7.74071772902731	-5.07143894237268	-15.1981380524011	-8.66271521702604	-9.10328780841202	-16.7665547890901	-6.47879694350423	-11.3256802297485	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-4.04233459718016	-11.3256802297485	-15.4763981434162	-16.4232964984145
run03-116	-13.0568070355806	-8.80887952213702	-11.249452113523	-13.0568070355806	-14.8073549220576	-3.04348436215516	-11.0568070355806	-15.419696888306	-8.249452113523	-15.419696888306	-14.9881964876243	-2.57854300399889	-6.47937820754486	-8.41295084580588	-9.8868820341383	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-9.01241291622216	-8.19882604045304	-11.0568070355806	-6.39147111839543	-15.3457517402327	-15.1899789486325	-16.4237888970089	-7.2623911692305	-10.3563673174395	-14.3549724769604	-9.96934419433027	-14.9918760990034	-16.6731158050904	-15.677132344649	-11.249452113523	-15.0038106846081	-7.48695142724966	-16.0073485310372	-10.8868820341383	-11.0568070355806	-15.7941619914236	-6.54110719729657	-15.0126827296502	-10.5973754169433	-6.10261072519373	-8.96934419433027	-4.00832016158827	-13.5458091373666	-4.17111066224121	-5.22075668052254	-15.5415806599912	-7.02338403404316	-9.10261072519373	-17.4232964984145	-5.66448961280185	-13.0568070355806	-11.4718445348595	-10.0568070355806	-14.9160100518163	-15.6215940390175	-9.14991643997209	-15.0536713855952	-6.76218628668898	-10.3563673174395	-8.8868820341383	-10.5973754169433	-7.63054228087851	-15.2445868230971	-15.5068240947932	-7.249452113523	-6.86698247670059	-4.0316674733021	-4.88188135307993	-11.0568070355806	-10.3563673174395	-11.249452113523	-10.3563673174395	-11.0568070355806	-15.545326509599	-11.7348789406932	-11.0568070355806	-9.10261072519373	-14.677132344649	-15.9438197077127	-16.0427922282289	-9.05680703558061	-15.4793697750621	-11.0568070355806	-15.7665547890901	-2.54061455770124	-15.545326509599	-7.22391702141587	-14.9918760990034	-8.73487894069325	-7.82798834508473	-10.0568070355806	-16.035615318962	-16.2953384719256	-11.7348789406932	-14.775095822586	-9.59737541694331	-14.5330863421676	-15.7638520853917	-11.7348789406932	-15.7097031163223	-6.19882604045304	-5.50606025019736	-15.5976452303714	-16.119528831748	-13.0568070355806	-15.8240637375449	-6.9378659628571	-15.0445648828126	-6.01788804628831	-14.595257481449	-9.8868820341383	-15.1981380524011	-17.2543643285809	-3.91597726480761	-16.7665547890901	-9.73487894069325	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
run03-117	-10.1627196990874	-3.69901764307189	-15.2053350812757	-11.6862816551444	-14.8073549220576	-4.51135597264375	-10.6862816551444	-15.419696888306	-8.41949511444953	-9.04242546536971	-8.26001690044233	-4.72194078735201	-8.51635665370212	-7.39166090625281	-9.47682828951548	-9.93139415298096	-15.3596809373508	-16.2200003719044	-1.89145968181321	-5.6094660580936	-8.41949511444953	-6.70328808045012	-9.77939105953591	-15.3457517402327	-12.6862816551444	-16.4237888970089	-8.95836120058123	-15.7638520853917	-5.35760672781648	-11.1013191544233	-8.08636881295731	-16.6731158050904	-15.677132344649	-14.8143321153684	-15.0038106846081	-5.72338564980717	-11.5163566537021	-16.1439013303685	-15.082065857738	-7.81591693556103	-6.10131915442328	-15.0126827296502	-5.89511876658941	-9.07157181102922	-8.34643165225981	-5.01917011306941	-7.46711313468227	-5.54162341231255	-6.05692503506482	-15.5415806599912	-7.57775719836626	-10.3643535602571	-17.4232964984145	-7.69759696837227	-9.29396423236567	-10.7793910595359	-8.1471228440364	-10.5988188138941	-11.8789267330868	-15.6686357256463	-10.1627196990874	-5.98237808169977	-15.77169578985	-16.0115330268357	-9.51635665370212	-7.36435356025707	-9.93139415298096	-10.2268500365071	-9.43835414170085	-15.3091565721617	-6.26001690044233	-4.15880464908404	-8.59881881389409	-9.13169280346679	-9.40087943628218	-16.0073485310372	-16.0046593890271	-7.55699863819947	-9.93139415298096	-13.1013191544233	-6.26842914025853	-8.82830066001686	-7.25165342750771	-9.19442855881476	-8.87892673308683	-15.4793697750621	-15.7322999422698	-15.7665547890901	-4.13361255763016	-15.545326509599	-8.11642604681349	-14.9918760990034	-6.70328808045012	-5.18245591714868	-15.3353903546939	-9.64188753578598	-11.6862816551444	-9.64188753578598	-10.7793910595359	-6.76146915153865	-14.5330863421676	-10.7793910595359	-7.29396423236567	-12.3643535602571	-13.2664937563122	-5.90164680958691	-15.5976452303714	-16.119528831748	-8.27689071900673	-15.8240637375449	-9.10131915442328	-15.0445648828126	-14.5659945590822	-6.99978112796121	-7.26001690044233	-15.1981380524011	-17.2543643285809	-8.11642604681349	-16.7665547890901	-10.5163566537021	-6.6094660580936	-16.4232964984145	-14.3596809373508	-14.8944072743409	-8.62019246468666	-14.5556675918407	-5.05510459944045	-10.8789267330868	-15.4763981434162	-16.4232964984145
