feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Campylobacter	Faecalitalea	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lacticaseibacillus	Lactobacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Staphylococcus	f__Christensenellaceae.g__uncultured	Anaerofustis	Eubacterium	Anaerostignum	Lachnoanaerobaculum	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	Anaerococcus	Finegoldia	Peptoniphilus	Clostridioides	Veillonellaceae	o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	TM7x	Methylobacterium.Methylorubrum	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Morganella	Proteus	Aggregatibacter	o__Enterobacterales.f__unassigned.g__unassigned	Pseudomonas
run06-182	0	128	0	0	1218	0	0	0	16	0	103	68	15	805	18	0	0	2	6	0	801	0	408	0	817	0	37	128	0	0	9	34	3	486	0	34	2	565	0	0	0	0	0	56	0	0	0	0	0	0	0	5	466	44	976	29	288	324	0	0	567	15	42	0	215	318	18	122	35	17	86	22	76	0	0	8	0	114	0	2	0	319	12	1078	306	0	26	0	31	14	33	0	11	2	0	13	2	6	0	3	0	0	0	0	0	939	0	30	0	0	0	189	8	0	0	10	0	4	0	0	0	11	0	0	3	0	8	0	10	0	0	263	0	28	0	0	0	2	95	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-183	8	13	3	0	242	2	2	2	0	0	0	203	0	4622	0	11	0	7	55	3	0	0	53	51	11	0	27	302	0	0	0	0	0	25	0	15	23	30	14	0	0	0	0	112	3	0	0	9	0	16	0	14	0	15	287	0	285	14	0	0	189	4	10	0	424	22	12	11	4	94	88	11	138	6	0	0	23	41	0	0	0	96	0	15	1473	10	35	0	57	67	69	0	37	2	0	31	25	19	8	2	0	0	0	0	0	668	4	18	21	2	7	165	14	3	0	3	4	5	8	0	0	3	3	3	0	0	0	0	0	0	0	21	0	0	9	0	37	160	329	4091	16	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	11	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
run06-184	0	16	0	0	535	0	0	41	0	3	0	128	5	2678	14	27	0	12	6	0	0	2	0	0	0	0	58	102	0	0	77	0	0	0	5	72	0	0	0	0	0	45	0	4	3	0	6	8	0	14	0	0	0	14	735	0	316	366	24	0	15	13	0	0	110	0	0	0	0	34	115	0	337	0	0	0	0	50	0	0	0	7	29	1336	274	0	25	0	18	20	8	0	4	0	0	117	7	10	0	7	0	0	0	0	0	808	0	56	12	0	4	248	9	0	0	2	0	0	0	0	0	13	0	0	0	11	0	25	0	0	0	55	0	0	4	2	0	2	65	1335	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-186	3	142	0	0	985	9	2	10	0	3	111	0	0	4024	76	17	8	15	37	144	0	0	0	0	0	0	157	0	0	18	21	0	0	0	0	176	0	0	6	13	0	0	0	0	0	0	0	92	0	17	0	4	653	161	1886	8	68	379	0	0	385	4	0	0	606	0	42	81	15	36	0	9	246	2	40	22	0	119	20	21	9	46	397	679	1163	0	21	0	42	135	12	11	33	0	0	221	51	59	11	46	0	0	0	2	0	1026	0	113	80	0	528	462	12	19	6	7	2	0	45	0	0	30	0	0	6	0	14	0	0	0	17	229	0	39	2	0	326	202	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-187	11	58	2	6	318	0	0	3	0	0	46	4	0	2642	9	63	0	0	17	0	0	5	0	0	0	0	39	97	0	0	18	0	0	0	0	253	0	115	2	0	0	13	0	48	0	0	2	0	2	5	0	0	0	18	553	0	430	11	0	0	0	0	0	5	666	0	8	0	0	52	0	0	504	0	3	0	0	26	0	0	0	0	2149	224	798	0	22	0	0	12	0	0	16	0	0	6	0	0	0	5	0	0	0	0	0	1172	0	35	7	0	0	65	23	0	0	0	0	0	0	0	0	5	0	0	0	2	0	12	0	0	8	24	0	2	0	0	6	0	501	1188	3	83	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-188	13	537	2	4	1364	0	0	0	11	0	112	30	24	3667	0	25	0	0	21	6	0	4	0	135	102	0	118	202	2	0	0	26	20	2	0	35	0	0	0	5	0	0	0	23	4	0	0	0	0	0	2	4	126	51	873	57	388	464	0	0	44	14	0	0	224	11	37	23	0	26	42	2	1018	8	0	0	0	111	0	0	0	7	0	848	68	0	68	0	5	4	49	0	21	4	0	88	0	10	13	2	0	0	0	0	0	1164	0	116	4	0	64	655	0	22	0	13	0	3	36	6	0	11	0	126	14	3	0	0	5	0	51	91	0	53	2	0	99	0	399	0	0	2	0	7	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-189	3	541	4	0	1190	0	0	29	0	0	0	0	40	2631	9	0	0	4	13	0	0	0	0	0	0	0	2	35	0	0	25	0	0	0	0	450	0	0	0	0	3	3	0	62	4	0	0	4	0	0	0	0	188	834	1695	0	300	866	5	0	702	21	0	0	523	224	31	108	267	72	59	0	192	0	0	0	5	61	0	2	0	386	56	228	557	12	63	0	2	11	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	1322	0	44	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	3	0	5	2	22	0	333	0	448	904	15	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-101	14	151	0	2	1768	0	0	8	10	0	10	0	0	4960	312	16	0	95	88	0	0	48	0	0	0	0	541	293	0	0	30	0	0	0	0	18	0	0	0	0	3	0	0	99	3	0	5	2	0	0	0	0	400	12	1703	8	1034	444	0	0	109	0	27	5	354	0	15	21	0	0	31	4	44	0	0	0	0	170	0	16	0	21	194	210	45	0	79	0	90	111	28	2	6	3	0	25	11	2	0	0	0	0	25	0	0	645	0	3	0	0	0	263	0	0	0	0	0	0	0	0	0	2	0	4	3	0	0	0	438	0	0	4	0	0	3	0	25	0	118	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-102	7	42	0	7	264	0	3	16	0	0	84	0	0	3387	129	306	0	73	49	0	0	81	0	0	0	0	150	252	0	0	25	0	0	0	0	123	0	200	8	0	0	6	0	78	11	0	9	5	0	90	0	0	0	64	843	82	379	430	0	0	118	0	0	0	1017	0	0	10	5	47	252	3	89	0	0	0	0	81	0	4	0	0	223	2676	4902	0	37	0	1149	327	0	0	21	0	0	0	0	0	0	48	0	0	0	10	0	725	0	109	59	0	0	62	6	0	0	8	0	0	0	0	0	5	0	0	0	15	0	15	0	0	228	99	0	0	4	0	35	6	858	1398	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
run07-Cah7-103	0	0	0	0	0	0	0	217	0	4	0	0	0	4973	379	0	0	0	24	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	2	288	0	0	20	6	0	152	0	5	0	0	0	0	0	3	0	0	0	53	581	0	51	219	0	0	39	0	0	0	1033	2	0	0	0	31	2	0	219	3	39	0	0	135	0	0	0	12	1495	798	133	0	17	0	0	4	16	0	4	3	0	0	0	0	0	24	135	0	0	0	2	44	421	35	0	0	0	1911	15	0	5	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	13	0	0	2	0	0	0	4	55	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-106	1	381	0	0	341	6	37	0	41	0	0	48	199	2384	385	2	0	73	19	0	1009	161	0	113	273	12	610	131	0	0	38	194	0	0	0	130	0	0	7	37	0	0	2	6	0	32	0	85	22	68	38	46	129	892	1100	28	430	205	0	0	155	14	0	0	535	19	35	137	3	9	63	31	75	0	0	0	80	212	8	0	0	22	0	372	495	10	26	3	58	32	72	5	74	13	0	577	4	136	40	66	5	7	0	5	0	3553	0	53	18	0	54	281	10	0	19	34	20	6	103	0	4	13	19	50	2	0	0	0	0	0	0	180	0	0	0	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-107	2	372	8	0	1110	0	0	29	0	0	0	0	0	4939	23	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	16	0	0	0	12	1538	12	0	29	0	0	207	0	42	2	0	2	0	0	0	0	0	0	799	2149	0	649	37	0	0	62	26	0	0	368	8	6	0	142	430	2	7	221	5	87	44	0	105	0	0	0	0	5342	804	134	0	108	0	63	41	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2283	0	26	0	0	0	0	4	5	0	7	0	0	0	0	0	0	0	0	0	0	3	0	45	0	0	0	0	0	6	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-109	2	215	0	0	0	0	0	38	0	0	0	0	0	7458	0	0	0	26	0	0	0	434	52	0	0	0	3	54	0	0	71	0	0	860	0	0	0	0	0	0	0	5	18	223	0	0	0	0	0	0	0	10	159	350	1752	0	211	741	0	0	83	0	0	0	4081	80	0	7	0	16	0	0	51	0	0	0	0	436	0	0	0	59	790	287	855	0	85	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	15	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	18	0	0	568	0	140	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	32	0
run07-Cah7-110	13	102	3	0	78	0	0	74	0	11	54	0	0	6466	0	0	0	0	85	0	0	0	0	0	0	0	117	0	0	0	31	0	0	0	65	1087	0	0	3	0	0	93	0	37	5	0	0	0	0	0	0	0	183	56	750	0	0	44	0	0	110	6	0	7	558	2	0	43	0	128	0	0	0	123	0	0	0	161	0	0	0	0	3539	2116	18	3	155	0	317	91	43	0	120	4	0	0	0	0	0	5	0	0	2	0	2	46	0	25	0	0	0	0	14	0	0	10	0	0	0	0	0	0	0	0	2	5	608	3	0	0	0	0	0	0	5	0	0	135	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-113	66	85	6	0	1226	26	11	15	4	4	0	0	0	4082	1123	26	0	17	104	0	0	0	0	0	0	123	896	875	0	152	41	29	6	0	0	238	0	0	3	0	0	3	0	410	38	67	26	189	41	366	57	6	15	48	2817	34	226	315	0	0	39	0	0	0	1302	0	0	2	0	42	80	123	19	0	0	0	5	193	0	2	0	0	0	270	704	0	0	0	14	6	26	7	173	9	0	344	33	95	34	39	0	0	0	0	2	781	0	15	0	0	13	320	4	0	0	26	13	0	16	0	0	32	12	0	0	9	51	3	4	0	0	119	0	0	7	116	46	27	196	184	151	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	15	0	0
run07-Cah7-114	3	37	10	6	491	2	4	0	35	0	64	64	37	8309	221	109	6	99	191	0	0	0	0	0	0	107	783	278	0	150	33	0	17	0	338	114	0	0	3	0	0	4	0	72	11	0	6	40	4	73	0	0	0	106	1051	0	508	578	2	171	86	14	7	0	805	4	7	267	54	38	18	4	7	2	14	0	7	232	0	0	0	25	17	806	954	7	116	0	149	457	289	2	90	72	0	341	49	5	11	193	9	2	0	0	2	2182	6	15	4	0	10	172	50	0	0	36	0	8	0	0	0	7	15	0	12	0	3	0	0	0	0	166	0	0	2	0	476	8	423	0	14	121	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
run07-Cah7-115	14	0	3	5	137	0	2	162	0	0	23	7	0	11509	396	73	0	19	42	0	0	0	0	0	0	0	97	99	0	0	76	0	0	0	258	505	200	0	41	0	0	268	0	127	4	10	0	5	0	2	0	0	0	3	58	0	75	125	7	0	7	0	0	8	480	0	0	0	91	22	37	0	88	0	222	0	0	9	0	0	0	0	575	2714	710	0	40	0	129	353	51	0	34	49	133	8	6	0	0	35	0	0	0	0	0	96	6	40	30	0	294	11	231	0	0	4	0	5	0	0	30	0	0	0	0	0	0	0	0	0	0	48	0	0	4	0	13	0	429	38	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-116	0	5	2	0	178	0	15	216	0	13	0	0	0	2884	83	210	0	32	73	0	0	0	0	0	0	0	396	721	0	94	72	0	0	0	0	36	0	0	4	3	0	0	0	31	2	0	5	67	50	15	4	0	41	3	472	0	0	180	6	45	32	16	0	0	1269	0	3	0	0	26	361	0	11	98	0	10	0	69	0	0	0	0	0	172	1299	0	14	0	315	76	51	3	33	22	0	53	13	93	6	155	0	0	0	3	0	4469	0	47	66	0	66	0	11	0	2	4	0	0	22	0	0	6	2	4	2	2	0	12	0	0	0	0	0	0	8	3	61	61	243	23	0	235	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-117	2	3	2	0	161	14	0	171	0	20	0	0	0	5550	0	219	18	98	65	0	0	0	0	0	0	0	864	0	7	18	94	0	0	0	161	0	35	532	8	0	0	0	0	27	2	0	0	79	0	0	11	0	0	400	2000	62	371	718	6	0	235	19	0	13	4509	0	19	94	0	5	85	108	6	0	2	0	31	216	0	0	0	10	42	691	1405	6	37	0	17	28	47	5	54	0	0	397	7	39	4	60	0	10	0	0	0	1088	0	35	0	7	117	327	35	0	0	20	0	0	32	0	0	52	11	0	0	0	75	0	3	0	0	566	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-121	0	211	3	3	282	6	15	0	0	0	120	63	0	2627	192	222	0	8	71	0	0	0	0	0	0	0	769	266	0	0	49	0	22	0	3	22	0	0	0	37	0	0	2	31	8	47	0	308	168	83	2	4	71	21	523	77	881	388	0	0	80	11	105	0	507	0	28	27	12	126	167	5	56	0	0	4	0	177	0	7	0	0	0	11314	1507	0	61	4	38	17	76	27	8	0	0	477	38	181	25	3	0	2	0	0	0	3825	0	19	70	0	54	479	0	0	0	12	86	5	44	0	12	30	11	0	7	0	51	0	0	0	116	0	23	0	0	0	192	131	164	0	0	4309	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-122	5	68	0	0	1447	4	4	0	9	0	222	44	18	2299	13	0	0	22	72	109	0	0	1196	0	1094	0	21	225	0	32	81	140	0	256	4	0	0	107	0	0	0	0	0	62	4	0	3	45	3	98	7	0	264	36	1513	626	753	893	0	0	42	28	112	0	437	21	104	15	14	48	259	17	508	0	0	0	13	190	16	27	0	17	0	2400	626	0	50	0	71	3	68	29	10	0	0	285	51	55	24	0	0	0	84	0	0	1941	10	15	0	0	62	237	0	0	0	13	20	0	54	8	0	68	7	35	0	2	153	4	25	0	0	207	20	0	2	6	0	5	334	0	11	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-123	2	0	0	0	1064	0	0	0	0	0	8	0	0	9426	0	6	0	75	94	0	351	1028	65	6	0	0	62	121	5	12	116	66	0	14	0	0	167	218	6	0	0	4	0	24	0	0	2	0	0	118	0	9	0	0	152	0	46	386	0	0	15	0	0	0	549	0	2	2	0	19	87	0	2	0	0	0	0	16	0	0	0	0	0	1079	446	0	49	6	0	278	26	0	12	0	0	2	2	2	6	73	0	0	6	9	0	167	0	0	87	12	0	0	3	0	0	10	0	0	3	0	0	3	0	5	0	0	0	0	0	0	0	175	0	0	3	0	518	0	1769	3833	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-124	21	303	13	0	1448	4	8	0	4	0	87	26	0	3816	199	97	12	36	125	0	0	0	0	0	0	0	230	272	0	19	111	0	47	0	0	293	0	0	0	0	0	0	0	92	10	0	6	75	0	21	0	0	52	245	3014	241	1461	748	0	0	210	11	0	0	835	6	29	158	34	118	117	66	495	0	0	0	57	481	3	23	0	132	0	491	1101	3	65	0	32	25	2	4	0	0	0	203	46	9	0	74	0	0	100	0	0	2490	0	29	42	0	0	745	0	0	0	5	0	0	7	0	0	11	0	0	0	0	0	4	0	0	18	0	25	4	6	0	47	32	109	0	80	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
run07-Cah7-125	0	34	21	0	667	3	0	63	0	11	0	0	0	6251	333	154	0	90	86	70	0	519	0	0	0	0	361	166	0	0	176	0	0	0	0	248	0	0	9	0	0	14	0	89	4	0	3	0	0	0	0	0	128	98	2109	173	1052	410	0	0	265	4	30	0	2006	2	0	0	5	34	0	38	107	0	0	4	0	110	0	0	0	211	1012	1866	2008	0	51	0	439	58	24	0	72	0	0	11	0	0	0	73	0	0	0	7	0	124	0	9	55	0	0	106	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	522	0	0	0	0	634	8	657	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
run07-Cah7-126	3	2547	2	0	970	0	0	0	3	0	67	41	0	1264	47	10	0	36	3	71	779	148	530	27	15	0	161	941	0	158	0	0	0	0	0	366	0	90	0	5	0	0	0	49	0	30	0	26	0	202	4	0	354	120	3390	29	379	697	0	0	299	29	22	0	340	9	42	231	21	26	42	99	145	0	0	0	4	253	0	0	0	1341	0	3648	572	0	70	0	37	70	67	6	13	10	0	130	53	74	16	0	3	0	0	4	0	4195	10	42	26	0	51	160	0	0	5	8	0	0	67	49	0	8	5	12	2	0	0	0	0	0	0	8	22	15	0	0	116	0	337	0	0	0	0	5	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-127	0	64	0	0	1123	0	6	5	0	3	0	0	18	7196	9	2	0	13	6	0	0	0	0	0	0	0	29	132	0	0	0	5	0	0	0	541	0	0	3	0	0	8	0	6	0	0	0	0	0	0	0	0	0	67	865	43	207	418	0	0	102	5	0	0	881	2	0	26	0	53	15	2	65	0	0	0	0	117	0	0	0	17	2523	997	550	0	18	0	9	56	11	0	35	4	2	0	0	0	0	0	0	0	0	0	0	1942	0	29	0	0	6	141	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	457	1394	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-129	9	106	0	0	981	0	1	0	11	0	166	6	82	5489	692	53	3	81	61	0	0	0	0	0	0	0	369	149	0	0	59	0	0	0	0	277	0	27	4	0	0	0	0	51	0	0	0	232	0	0	0	0	476	194	4904	359	1169	266	0	0	219	26	76	0	730	0	15	314	95	123	47	31	257	33	106	0	0	228	0	6	0	79	0	1674	1854	0	25	5	38	67	20	4	78	4	0	753	35	68	3	82	0	4	86	0	7	6483	0	6	9	2	6	213	3	0	0	7	0	0	69	0	10	14	5	0	2	0	100	0	0	0	0	0	45	0	3	0	0	107	362	0	4	14	0	18	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	808	0	0	0	0	0	0
run07-Cah7-130	35	76	4	0	1795	0	0	0	0	0	39	23	19	6863	48	225	0	25	20	0	0	260	0	0	46	0	80	310	0	0	0	2	23	137	0	166	0	144	0	0	0	8	0	83	7	0	2	2	0	0	0	0	50	33	2462	18	510	741	0	0	352	5	15	0	1154	5	26	35	33	35	38	6	417	0	0	0	39	75	0	11	0	107	15	3000	1852	0	353	0	7	70	79	0	151	0	0	14	17	0	0	6	0	0	0	0	0	1858	0	0	3	0	0	277	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	696	0	44	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
run07-Cah7-131	2	333	0	0	1047	53	84	76	0	29	0	0	0	3575	366	87	8	48	44	0	0	0	0	0	0	0	530	191	0	0	30	0	0	0	0	304	0	0	0	0	0	0	23	405	5	0	0	35	0	0	0	6	395	363	2610	302	559	687	0	0	1041	36	0	0	1212	59	54	131	23	73	43	32	138	0	0	0	4	519	0	34	0	64	59	1431	1085	17	65	0	4	29	24	26	6	9	0	235	51	56	0	81	0	0	0	2	0	4852	0	21	0	0	22	326	0	0	2	0	0	4	77	0	0	5	12	0	0	0	483	0	103	7	0	162	0	0	2	6	200	0	320	0	15	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-132	17	688	4	2	1427	0	20	252	0	19	0	0	0	6643	1264	0	0	57	310	0	0	0	0	0	0	0	765	456	0	0	34	0	0	0	0	794	0	329	12	0	0	0	0	191	9	0	0	9	0	84	0	0	645	720	5880	35	960	604	16	0	905	23	0	0	1436	50	60	0	12	179	16	15	37	0	0	0	36	357	0	9	0	566	135	734	1785	4	221	0	410	152	64	0	175	26	0	107	22	0	0	141	0	0	0	5	0	5257	0	7	0	0	121	787	39	0	0	8	0	3	26	0	0	0	4	0	6	0	78	0	0	0	0	0	43	0	0	0	356	5	872	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-133	18	326	0	4	1016	0	4	4	6	0	174	0	18	5377	487	9	0	164	17	0	0	0	0	422	0	0	348	664	0	18	82	0	0	0	10	285	0	0	4	0	0	0	0	85	17	0	10	237	0	17	0	7	41	282	1943	192	1776	813	0	0	369	15	0	0	815	0	27	30	33	337	325	5	127	0	0	2	3	335	0	3	2	108	41	1430	1900	5	111	3	59	75	25	11	86	6	31	132	52	159	14	94	0	0	39	6	0	5030	4	41	22	0	128	249	0	0	0	18	0	0	30	0	0	41	0	0	0	3	16	0	8	0	32	0	25	5	7	0	91	586	5	36	15	271	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run07-Cah7-134	0	1494	14	0	2184	0	0	42	0	0	245	0	0	1717	24	0	0	8	4	0	0	0	0	0	0	0	47	0	0	0	0	2	0	0	0	2572	0	0	3	0	0	8	0	15	0	0	0	6	0	0	0	0	691	1078	4653	187	555	732	0	0	978	0	0	2	1040	231	26	261	77	44	0	12	360	0	0	72	0	267	2	10	0	0	161	24	146	28	90	0	0	4	6	0	10	2	0	0	0	0	0	0	0	0	40	0	0	1935	0	5	0	0	15	486	0	0	0	0	0	0	10	0	0	0	0	0	0	0	19	0	0	0	21	0	0	0	3	0	0	125	2	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
