feature	Actinobacteriota	Bacteroidota	Desulfobacterota	Firmicutes	Fusobacteriota	Proteobacteria	Verrucomicrobiota	Campylobacterota	Cyanobacteria	Synergistota
run03-185	-3.2871884361482	-1.72047132431093	-15.3570708427733	-0.807544264539783	-15.8345698072174	-5.45737749818261	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run03-99	-7.03144089609434	-1.88183996851772	-15.3570708427733	-0.846601220640745	-7.88359542812295	-2.63912347331558	-15.0150011765143	-15.6948838192602	-12.5654194680967	-14.0601892784634
run04-102	-8.85245258061483	-1.77007861603729	-15.3570708427733	-3.50684430788353	-5.46886996781368	-1.2342221985156	-2.56470768999416	-15.6948838192602	-16.0232923212568	-14.0601892784634
run04-108	-1.88315594681616	-3.61396931400077	-15.3570708427733	-0.775915496591961	-15.8345698072174	-4.09660832379939	-12.2129522850369	-15.6948838192602	-7.77832405740013	-14.0601892784634
run04-109	-4.76016596850397	-3.63137966185514	-6.4749547718255	-1.81698541293781	-1.90982579332178	-1.77796760519613	-5.07682705105674	-15.6948838192602	-16.0232923212568	-14.0601892784634
run04-146	-1.74442935530949	-2.97348007968062	-15.3570708427733	-0.819726205016668	-15.8345698072174	-7.02476058462432	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run04-147	-3.02504304926799	-3.72101752343189	-15.3570708427733	-0.978891902483876	-8.35862150389428	-1.79452352309472	-9.66118427391471	-9.48061202827289	-16.0232923212568	-14.0601892784634
run04-148	-4.44952662301943	-2.13643355863375	-15.3570708427733	-0.619036434815685	-15.8345698072174	-3.72568068926965	-15.0150011765143	-13.3413103262377	-16.0232923212568	-14.0601892784634
run04-149	-2.47296098315739	-2.30430195154417	-7.08125598770917	-0.753849792783743	-9.88861090976677	-6.06344471159271	-15.0150011765143	-9.95274124718649	-16.0232923212568	-14.0601892784634
run04-155	-5.53759364139565	-2.11641278207503	-15.3570708427733	-2.69094441830244	-5.38256285525303	-1.65700688519961	-1.98972703683775	-15.6948838192602	-12.8474489039824	-14.0601892784634
run04-163	-2.54085647189658	-2.95277819588125	-15.3570708427733	-0.920552020076394	-7.37319615416798	-3.23320000600772	-4.15444867414099	-15.6948838192602	-8.85236399086654	-14.0601892784634
run04-165	-4.97763135528189	-3.05234929396135	-6.48953039381332	-1.38431850923828	-2.01953920348974	-2.58490844189058	-4.63641515385756	-15.6948838192602	-16.0232923212568	-14.0601892784634
run04-97	-4.45628009320676	-2.19929622435178	-15.3570708427733	-0.613071100795514	-15.8345698072174	-3.59250557608685	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run04-98	-2.83404332825898	-2.1971390993064	-7.17308873682834	-0.751051107091328	-11.8642506413814	-4.66949378695918	-15.0150011765143	-9.92565118604557	-16.0232923212568	-14.0601892784634
run05-127	-5.88870635557291	-6.37646669726871	-15.3570708427733	-2.08719231210437	-12.5180629756525	-0.44305187544844	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-101	-2.10007345331751	-2.6635139983661	-8.33444972219711	-0.765693538592874	-15.8345698072174	-5.83754339814115	-15.0150011765143	-12.5823772356407	-16.0232923212568	-14.0601892784634
run06-102	-4.86999597963484	-12.1036156563945	-15.3570708427733	-0.523946160415289	-10.6441840377572	-1.89263997866815	-15.0150011765143	-12.5186531556734	-16.0232923212568	-14.0601892784634
run06-103	-4.46471042087102	-2.34774235383936	-15.3570708427733	-0.399393220500641	-15.8345698072174	-13.5888317327002	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-104	-7.76380990728029	-12.407666097055	-15.3570708427733	-1.38183442872299	-15.8345698072174	-0.709612612891481	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-106	-4.28894617525753	-1.78916180529163	-9.79197682089869	-0.693944737938162	-15.8345698072174	-4.63614664934216	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-107	-4.56163767910731	-2.54609842242104	-15.3570708427733	-0.386662571469477	-12.634886661138	-5.54742381988761	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-109	-8.89449529408715	-13.407666097055	-15.3570708427733	-0.040953466058893	-15.8345698072174	-5.27166460777555	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-111	-5.73475788461675	-2.87689506084862	-10.1305062127958	-0.691922256325802	-7.00122319585082	-2.41729155979724	-5.05582952650129	-13.4524343076831	-16.0232923212568	-14.0601892784634
run06-112	-2.1072555679989	-3.29582156715403	-7.72109918870718	-0.735257251703845	-15.8345698072174	-4.10292964259611	-8.67927901301256	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-113	-5.17617524478233	-13.407666097055	-15.3570708427733	-0.0417057811220255	-15.8345698072174	-10.2229961015353	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-114	-3.09096006237814	-2.27623931069749	-15.3570708427733	-0.591503675303842	-15.8345698072174	-14.5888317327002	-11.1306624864119	-6.36816180013853	-16.0232923212568	-14.0601892784634
run06-116	-3.73152585419808	-1.85776203819815	-7.94875657041875	-0.642846831597834	-15.8345698072174	-8.94875657041875	-15.0150011765143	-15.6948838192602	-8.76818432477693	-14.0601892784634
run06-117	-4.80911437799447	-2.56760077917195	-6.68030091192131	-0.413748593978919	-15.8345698072174	-5.48128299895868	-6.32040496683493	-15.6948838192602	-11.5871915075298	-14.0601892784634
run06-118	-4.65822818921567	-2.00060155461355	-8.90615570265925	-0.933845980320378	-15.8345698072174	-6.022969367642	-2.56195844393086	-15.6948838192602	-16.0232923212568	-12.0760807041016
run06-121	-3.03300192229521	-2.2853357244949	-15.3570708427733	-0.6891794728812	-15.8345698072174	-4.25201170423701	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-123	-5.36943997838179	-1.40432789051573	-6.55220532559752	-0.847307927773913	-12.9951488214463	-5.3549038852239	-7.16225880728151	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-124	-3.15888073309288	-2.44531476794503	-15.3570708427733	-0.554004089807921	-15.8345698072174	-5.42340651693532	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-125	-2.58529891089894	-2.33171598040972	-15.3570708427733	-0.679485355311246	-15.8345698072174	-6.59610566585552	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-126	-4.22084196977305	-3.87240221922323	-15.3570708427733	-0.569916206673533	-10.539158811108	-2.2950328678243	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-150	-6.15813864103003	-1.46662947566389	-15.3570708427733	-0.699318878307957	-15.8345698072174	-6.91134487620344	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-151	-5.71192140110891	-2.02430339736019	-15.3570708427733	-0.675554281071944	-11.6392760992771	-3.99851471592528	-4.43820239926416	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-152	-3.97303295239973	-2.86167184345203	-7.5628612082927	-0.367173110785309	-15.8345698072174	-6.43246457103703	-7.24875261786464	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-154	-2.04934021482063	-2.70392485647499	-8.63367640989232	-0.765239654034152	-15.8345698072174	-6.15254972015571	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-156	-5.21621384640732	-3.37519838201899	-15.3570708427733	-0.191003283610044	-15.8345698072174	-10.4236135532683	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-162	-3.6351863694756	-3.02371423873597	-15.3570708427733	-0.364582784622328	-11.7665289085989	-5.67482907446205	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-164	-12.3276462010373	-13.407666097055	-15.3570708427733	-0.0156141422924686	-15.8345698072174	-6.56388054752741	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-166	-5.94210596692407	-2.15228849049213	-9.68626706249448	-0.672246592179549	-9.593157658103	-4.11539939165911	-3.82001845138331	-15.6948838192602	-12.0081951573818	-14.0601892784634
run06-167	-5.10648314757183	-7.69144564829298	-15.3570708427733	-0.054290657652968	-15.8345698072174	-8.96153481166073	-9.87907265146876	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-168	-2.96677575818596	-2.56506078174665	-15.3570708427733	-0.528981439910218	-15.8345698072174	-14.5888317327002	-15.0150011765143	-6.63488994848138	-16.0232923212568	-14.0601892784634
run06-170	-3.62772115934703	-1.85763532075287	-7.93378284877537	-0.655769052657217	-15.8345698072174	-8.80449983183041	-15.0150011765143	-15.6948838192602	-8.88938872941692	-14.0601892784634
run06-171	-4.9410824944688	-2.24504634192498	-7.33568809384283	-0.475118375535672	-15.8345698072174	-5.46779162985017	-7.12363761672784	-15.6948838192602	-9.78314707081405	-14.0601892784634
run06-172	-4.75059575954433	-1.74113543029526	-9.80587819504552	-0.989961259484491	-15.8345698072174	-6.05992381765206	-2.79465093962226	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-173	-3.33879402277932	-1.68320524360371	-15.3570708427733	-0.940478663879605	-15.8345698072174	-3.86328935016427	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-176	-3.05636244261911	-2.24000343717845	-15.3570708427733	-0.703725449951144	-15.8345698072174	-4.2077270341547	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-177	-2.60611233559294	-2.2569969068838	-15.3570708427733	-0.705461674621039	-15.8345698072174	-6.2318211786574	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-179	-4.11293268350312	-2.84368490529194	-15.3570708427733	-0.704285770704058	-12.4995137367327	-2.40367720288091	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-180	-6.3144832827262	-2.52901478738299	-15.3570708427733	-0.31051073765293	-8.89944578344735	-8.15401861053295	-8.81698362325538	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-190	-5.46553919672557	-1.80652802552742	-15.3570708427733	-0.57814390436516	-15.8345698072174	-6.90776152533065	-8.06208967172194	-15.6948838192602	-6.70340302682446	-14.0601892784634
run06-97	-6.49661788899229	-1.58088351483444	-15.3570708427733	-0.621035027950944	-15.8345698072174	-7.81388460650979	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-98	-5.75436148945451	-2.0942392265009	-15.3570708427733	-0.652106760242295	-10.9356912541691	-3.45648841461871	-5.69319762677611	-15.6948838192602	-16.0232923212568	-14.0601892784634
run06-99	-5.60344646476605	-2.29457149374439	-8.63374922492958	-0.423652271023296	-15.8345698072174	-5.390126125542	-8.07626746063053	-15.6948838192602	-16.0232923212568	-14.0601892784634
run07-Cah7-145	-2.7861967787167	-2.91591060093264	-9.58605283585875	-0.538049446126114	-15.8345698072174	-4.94219664608402	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run07-Cah7-146	-2.88138379413567	-1.12484693196531	-15.3570708427733	-1.46498543676598	-15.8345698072174	-4.52289021649052	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
run07-Cah7-98	-3.02306487941706	-0.898321022087263	-15.3570708427733	-1.72244279472427	-15.8345698072174	-4.73940680145742	-15.0150011765143	-15.6948838192602	-16.0232923212568	-14.0601892784634
