feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Rikenellaceae_RC9_gut_group	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Izemoplasmatales	Abiotrophia	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Angelakisella	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Pseudomonas	Akkermansia	Corynebacterium	Leucobacter	Cutibacterium	Dysgonomonas	Parasediminibacterium	Campylobacter	Faecalitalea	Enterococcus	Vagococcus	Staphylococcus	Clostridium_sensu_stricto_5	Allisonella	Asticcacaulis	Pseudochrobactrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Comamonas	Aeromonas	Klebsiella	f__Enterobacteriaceae.g__unassigned	Morganella	Proteus	Providencia	Actinobacillus	Shewanella	f__Yersiniaceae.g__unassigned	Halomonas	Dyella
Cah8-300-IL	0.000187687687687688	0.00792042042042042	0.0003003003003003	0.00015015015015015	0	0.0799924924924925	0	0	7.50750750750751e-05	0.00183933933933934	0.0003003003003003	0.011036036036036	0.00153903903903904	0.0024024024024024	0.173085585585586	0.00784534534534535	0.00131381381381381	0	0.00259009009009009	0.00274024024024024	0.00424174174174174	0.0279654654654655	0.0021021021021021	0	0.0223723723723724	0	0.00735735735735736	0.00172672672672673	0.0500750750750751	0	0.0024024024024024	0.00401651651651652	0.00123873873873874	0.0003003003003003	0	0.00867117117117117	0	0.000487987987987988	0	0.00638138138138138	0	0	0	0	0	0	0	7.50750750750751e-05	0.00225225225225225	0.000262762762762763	0	0	0.00135135135135135	0	0.000487987987987988	0	0	7.50750750750751e-05	0.000112612612612613	0.00533033033033033	0.00352852852852853	0.105555555555556	0.0170795795795796	0.0209834834834835	0.0612987987987988	0.000412912912912913	0	0.00844594594594595	0.000375375375375375	0.00191441441441441	0	0.0126876876876877	0.000600600600600601	0.00225225225225225	0.00442942942942943	0.000938438438438438	0	0	0.000563063063063063	0.00972222222222222	0.00161411411411411	0	0.0182057057057057	0	0	0	0	0.000225225225225225	0	0.00630630630630631	0.000337837837837838	0	0	0	0	0.0461711711711712	0.0374624624624625	0.000112612612612613	0.00198948948948949	0.000112612612612613	0.00292792792792793	0.000487987987987988	0.000112612612612613	0.00105105105105105	0.00105105105105105	0.00108858858858859	0	0.0173048048048048	0	0.000788288288288288	0.000863363363363363	0.00206456456456456	0.000225225225225225	0	7.50750750750751e-05	7.50750750750751e-05	0	0.0692942942942943	0.000412912912912913	0.00191441441441441	0.000600600600600601	0.00015015015015015	0.0146396396396396	0.033521021021021	0.000225225225225225	0.00045045045045045	0.00015015015015015	0.00101351351351351	0	0	0.00123873873873874	0	0	0.000525525525525526	0.000375375375375375	7.50750750750751e-05	0.000600600600600601	0.00015015015015015	0	0	0.000225225225225225	0	0.00146396396396396	0.00825825825825826	0	0	0.000487987987987988	0	0.000225225225225225	0.000487987987987988	0.000375375375375375	0.0274024024024024	0	0.000938438438438438	0	0.000750750750750751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cah8-301-IL	0.00130286630587292	0.00065143315293646	0.000100220485067148	0.000100220485067148	0	0.0163860493084787	0	0.00380837843255161	0.000601322910402886	0	0	0	0	0	0.307426337943476	0.019643215073161	0.00330727600721588	0	0.00200440970134295	0.00390859891761876	0	0	0	0	0	0.00150330727600722	0.00200440970134295	0	0.0067147724994989	0	0.00105231509320505	0.00130286630587292	0	0	0	0	0	0.00566245740629385	0	0	0.00220485067147725	0.000601322910402886	0	0.000100220485067148	0	0	0.000450992182802165	0	0.00826819001803969	0.000400881940268591	0.000952094608137903	0.00180396873120866	0.00350771697735017	0.0011525355782722	0.00435959110042093	0.000100220485067148	0.000200440970134295	0	0	0.000952094608137903	0.000450992182802165	0.0286129484866707	0.017638805371818	0.0328723191020245	0.0194427741030267	0	0	0.00180396873120866	0.000801763880537182	0	0	0.0835838845460012	0	0.000200440970134295	0.000801763880537182	0.00235518139907797	0	0	0.00315694527961515	0.0138304269392664	0.000350771697735017	0	0.0199438765283624	0	0	0	0	0.000100220485067148	0.000150330727600722	0.00430948085788735	0	0	0	0.000551212667869313	0.0320204449789537	0.0205451994387653	0.0759170174383644	0	0.00105231509320505	0	0.00225496091401082	0.000450992182802165	0.000450992182802165	0	0.00170374824614151	0.00150330727600722	0	0.0034576067348166	0.00180396873120866	0.00405892964521948	0.000100220485067148	0.00235518139907797	0	0	0.0046101423130888	0	0	0.128632992583684	0	0.00180396873120866	0.00491080376829024	0	0.000400881940268591	0.0213469633193025	0.000400881940268591	0	0	0.00100220485067148	0.000751653638003608	0	0.000952094608137903	0.000601322910402886	0	0.000400881940268591	0	0.000601322910402886	0.000701543395470034	0.000601322910402886	0	0.00315694527961515	0.000100220485067148	0	0	0.0110242533573863	0	0	0.000150330727600722	0.000200440970134295	0.000100220485067148	0.00245540188414512	0	0.0215975145319703	0	0.00120264582080577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111244738424534	0	0	0	0
Cah8-302-IL	0.00150923295454545	0	0.00102095170454545	0.000310724431818182	0	0.00204190340909091	0	0	0.00235262784090909	0.000133167613636364	0.00124289772727273	0.00159801136363636	0.000443892045454545	0	0.264559659090909	0.0139825994318182	0.0087890625	0	0.00581498579545455	0.00843394886363636	0	0	0.00821200284090909	0	0	0	0.00745738636363636	0	0.02294921875	0	0	0.000843394886363636	0	0	0	0	0.00696910511363636	0.00168678977272727	0.0154918323863636	0	0.000532670454545455	0	0	0	0	0	0.000133167613636364	0.000266335227272727	0.00834517045454545	0.00150923295454545	0	0.00102095170454545	0.000754616477272727	0.000133167613636364	0.00363991477272727	0	0	0	0	0	0	0.0126065340909091	0	0.00239701704545455	0.00625887784090909	0.00253018465909091	0.0794122869318182	0.000532670454545455	0.000665838068181818	0	8.87784090909091e-05	0.0306729403409091	0	0.000310724431818182	0.00168678977272727	0.000221946022727273	0	0	0.00133167613636364	0.00164240056818182	0.00128728693181818	0.000266335227272727	0.00119850852272727	0.000887784090909091	0.01318359375	0	0	0	0.000355113636363636	0.00186434659090909	0	0	0	0	0	0.0876686789772727	0.0638316761363636	0	0.00146484375	0	0.00559303977272727	0.0129172585227273	0.00124289772727273	0	0.00532670454545455	8.87784090909091e-05	0.000133167613636364	0.00275213068181818	0.00328480113636364	0.00239701704545455	0.00048828125	0.00643643465909091	0.000221946022727273	0.000355113636363636	0	0	0	0.0381303267045455	0	0.00128728693181818	0.000177556818181818	0	0.000355113636363636	0.00483842329545455	0.0104314630681818	0	8.87784090909091e-05	0.000310724431818182	0	0.000355113636363636	0.000177556818181818	0	0.000932173295454545	0.000221946022727273	0	0	0	0	0	0.000577059659090909	0	0	0	0.0193093039772727	0	0	0.000443892045454545	0	0.000221946022727273	0.00861150568181818	0.00106534090909091	0.0126953125	0.153675426136364	0	0	0.000310724431818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cah8-303-IL	0	0.0145769622833843	0	0.000101936799184506	0	0.0600917431192661	0	0.00254841997961264	0	0	0.000407747196738022	0	0	0	0.158562691131498	0.00795107033639144	0	0	0.000713557594291539	0.00163098878695209	0	0	0	0	0.000101936799184506	0	0.017533129459735	0	0.00402650356778797	0	0	0.00142711518858308	0	0	0	0.0104994903160041	0	0.0018348623853211	0	0.0204892966360856	0	0	0.00127420998980632	0	0.000764525993883792	0	0	0	0.00652395514780836	0	0.00346585117227319	0	0.0107033639143731	0.00438328236493374	0.0018348623853211	0.00035677879714577	0.00142711518858308	0	0.000662589194699286	0.0408766564729868	0.00417940876656473	0.0622833843017329	0.009072375127421	0.0381753312945973	0.0123343527013252	0	0	0.0328236493374108	0.00132517838939857	0	0	0.0113149847094801	0.00815494393476045	0.00188583078491335	0.0028032619775739	0.00219164118246687	0.000458715596330275	0	0.00112130479102956	0.000611620795107034	0.00142711518858308	0	0.0142201834862385	0	0	0	0	0.00647298674821611	0	0.013302752293578	0	0.00168195718654434	0	0.00127420998980632	0	0.0063710499490316	0.0124872579001019	0.00336391437308868	0.00122324159021407	0.000152905198776758	0.0017329255861366	0.000305810397553517	0.00107033639143731	0.000611620795107034	0.00112130479102956	0	0	0.0117227319062181	0.000968399592252803	0.00795107033639144	0.000764525993883792	0.00234454638124363	0	0	0.0535168195718654	0	0.000305810397553517	0.20565749235474	0	0.00132517838939857	0.000101936799184506	0	0.00621814475025484	0.0365443425076453	0.000968399592252803	0	0.000152905198776758	0.000662589194699286	0.00117227319062181	0	0.00514780835881753	0	0	0.000203873598369011	0.000458715596330275	0	0	0	0.0028032619775739	0	0.00805300713557594	0	0	0.00591233435270133	0	0	0.000203873598369011	0	0	0	0.0108053007135576	0.00249745158002039	0	0.000101936799184506	0	0.00310907237512742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cah8-305-IL	0.000168081351374065	0.0142869148667955	0.000168081351374065	0	0	0.0694596184553324	0	0.000294142364904614	0.00932851500126061	0	0	0	0	0	0.355113875115556	0	0.00533658290612657	0	0	0.00105050844608791	0	0	0	0	0	0	0.00432809479788217	0	0	0	0	0.000462223716278679	0	0	0	0	0.00302546432473317	0.0127741827044289	0	0.0345827380452139	0.000840406756870325	0	0	0	0	0	0	0	0.00151273216236659	0	0	8.40406756870325e-05	0	0	0	0	0	0	0	0.00252122027061098	0.0412219514244895	0.100554668459534	0	0.0159677283805362	0.032313639801664	0	0	0.0123119589881503	0	0	0.000252122027061098	0.0334902092612825	0.0197495587864526	0	0.00512648121690898	0	0	0	0.0020589965543323	0	0	0	0.00113454912177494	8.40406756870325e-05	0.00504244054122195	0.00176485418942768	0	0.000924447432557358	0	0.0142869148667955	0	0.00142869148667955	0	0	0.0469787377090512	0.0403395243297756	0.0105891251365661	0.000546264391965711	0.00277334229767207	0	0.00512648121690898	0.00121858979746197	0.000798386419026809	0	0.00298344398688965	0	0	0	0	0.000168081351374065	0	0.00121858979746197	0	0	0	0	0	0.066013950752164	0	0.00126061013530549	0	0	0.000294142364904614	0.00449617614925624	0.000252122027061098	0	0	0	0	0.000126061013530549	0	0	0	0	0	0	0	0	0.00033616270274813	0	0	0	0	0.0101269014202874	0	0	0.000210101689217581	0	0	0	0	0.00109252878393142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cah8-307-IL	0.000142207053469852	0	0	0	0	0.0058660409556314	0.000142207053469852	0.000248862343572241	0.00309300341296928	0	0.000675483503981798	0	0.0111277019340159	0	0.154116894197952	0.023108646188851	0.000746587030716724	0.000106655290102389	0.00767918088737201	0.00316410693970421	0.00202645051194539	0.102566837315131	0	0	0.000213310580204778	0	0.0232864050056883	0	0.00337741751990899	0	0	0.00351962457337884	0	0.000142207053469852	0	0.00110210466439135	0.000391069397042093	0	0	0.00266638225255973	0.000426621160409556	0.000284414106939704	0	0	0	0	0	0	0.00359072810011377	0	0	0	0.00917235494880546	0.00241751990898749	0	0.000462172923777019	0.00184869169510808	0	0	0.00508390216154721	0.000142207053469852	0.00664817974971559	0.00487059158134243	0.0117676336746303	0.0098122866894198	0.000142207053469852	0	0	0.0013509670079636	0	0	0.0179891922639363	0	0	0	7.1103526734926e-05	0	0	0.00223976109215017	0.0109499431171786	0.000106655290102389	0	0.00554607508532423	0	0	0	0	0	0	0.000639931740614334	0.000106655290102389	0	0	0	0.00220420932878271	0.0175981228668942	0.120698236632537	0	0.000604379977246871	0	0.00117320819112628	0.000853242320819113	0.000746587030716724	0.000639931740614334	0.00455062571103527	0	0	0.0249928896473265	0.000462172923777019	0.0417733219567691	0.000426621160409556	0.00924345847554039	0.000106655290102389	0	0.00867463026166098	0	0	0.0649175199089875	0.000568828213879408	0.0013509670079636	0.00380403868031854	0.000142207053469852	0.00106655290102389	0.00533276450511945	0.000746587030716724	0.00103100113765643	0.000604379977246871	0.000568828213879408	0	0.00035551763367463	0.00575938566552901	0.00213310580204778	0	0.00120875995449374	0.000213310580204778	0	0	0	0.00241751990898749	0	0.00252417519908987	3.5551763367463e-05	0	0.00671928327645051	0.00113765642775882	0	7.1103526734926e-05	0.128697383390216	0	0.0127275312855518	0	0.0624288964732651	0.00241751990898749	0.000568828213879408	0	0.0105233219567691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cah8-308-IL	0	0.000999263700431261	0.000157778479015462	0	0	0.00762595981908068	0.000788892395077311	0.000368149784369412	0.00105185652676975	0	0.00157778479015462	0	0	0	0.259650783633112	0.0327127379825392	0.000157778479015462	0.000473335437046387	0	0.00289260544861681	0	0	0	0	0	0	0.0248238140317661	0	0.0079415167771116	0	0.00021037130535395	0.0021037130535395	0	0.00021037130535395	0	0	0.00105185652676975	0	0	0	0.000473335437046387	0.0012622278321237	0	0.000315556958030925	0	0	0	0.000157778479015462	0.0025244556642474	0	0	0.000157778479015462	0.00157778479015462	0	0	0	0.0114126433154518	0.000157778479015462	0	0.00173556326917009	0.000157778479015462	0.00873040917218891	0.00173556326917009	0.0546965393920269	0.00541706111286421	0	0	0.00152519196381614	0.000157778479015462	0	0	0.0200378668349637	0	0	0.000946670874092774	0.00021037130535395	0	0	0.0016829704428316	0.000315556958030925	0	0	0.00115704217944672	0.00489113284947933	0	0	0.000420742610707899	0.000157778479015462	0	0	0	0	0	0	0.00746818134006522	0.0682654885873567	0.0349216366887557	0	0.00120963500578521	0.00021037130535395	0.00231408435889345	0.0115178289681287	0.000683706742400337	0	0.00925633743557379	0	0.000262964131692437	0.00625854633428	0.00262964131692437	0.000736299568738824	0.000473335437046387	0.00725781003471127	0	0	0.00157778479015462	0	0	0.190017881560955	0	0.00426001893341748	0.00925633743557379	0.000262964131692437	0.00257704849058588	0.00357631219101715	0.000105185652676975	0	0.000105185652676975	0.000788892395077311	0	0	0.000315556958030925	0	0	0.000315556958030925	0.000420742610707899	0	0	0	0.0117807930998212	0	0.00930893026191227	0.0597454507205217	0.0012622278321237	0.0108341222257284	0	0	0	0	0	0.00357631219101715	0.0286630903544756	0	0.0357631219101715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00520668980751026	0	0	0	0	0	0	0	0	0
Cah8-309-IL	0	0.0261572302983933	9.56388676358072e-05	0	0	0.0666124713083397	0.000286916602907422	0	0	0.00114766641162969	0	0	0.000621652639632747	0	0.212174827850038	0.00100420811017598	0	0.000334736036725325	0.000430374904361132	0.00143458301453711	0.000239097169089518	0	0	0	0	0	0.00416029074215761	0	0.000191277735271614	0	0	0	0	0	0	0	0	0.0344299923488906	0	0.00645562356541699	0	0	0	0	0	0	0	0	0.0107593726090283	0	9.56388676358072e-05	0	0.00200841622035195	0	0.000908569242540168	0	0	0	0	0.0305087987758225	0.0040168324407039	0.0722551644988523	0	0.0279743687834736	0.0141545524100995	0	0	0.0310826319816373	0.000478194338179036	0	0	0.00769892884468248	0.00114766641162969	0.000621652639632747	0.0202276205049732	0.000286916602907422	0	0	0.00124330527926549	0	0.000382555470543229	0	0.00583397092578424	0	0	0	0	0.00411247130833971	0	0.00425592960979342	0	0.00100420811017598	0	0.00487758224942617	0	0.187117444529457	0.0339517980107116	0.000334736036725325	0.0129590665646519	0	0	0.000382555470543229	0.000382555470543229	0	0.000860749808722265	0	0	0.00100420811017598	0.000239097169089518	0.000430374904361132	0.000334736036725325	0	9.56388676358072e-05	0	0	0	0	0.103003060443764	0	0.00258224942616679	0	0	0.00903787299158378	0.0231446059678653	0	0	0	0.000239097169089518	0	0	0	0	0	0	9.56388676358072e-05	0	0	0	0.000430374904361132	0	0	0	0	0.00191277735271614	0	0	0	0	0	0	0.00157804131599082	0.0181713848508034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-192	0.000458148165116599	0.00613918541256242	0.000503962981628259	0	0	0	0	0.000778851880698218	0.00197003711000137	0	0.00109955559627984	0	0	0.0118660374765199	0.240481971869703	0.000916296330233197	0.00261144454116461	0	0.00155770376139644	0.00238237045860631	0.00448985201814267	0	0.0111330004123333	0	0	0	0.0123700004581482	0	0.0011453704127915	0	0.0124158152746598	0	0	0	0	0	0.00339029642186283	0	0	0	0	0	0	0	0	0	0	0	0.0163100746781509	0	0	9.16296330233197e-05	0.00100792596325652	0	0	0	0.000320703715581619	0	0	0.00105374077976818	0.0148440005497778	0.12530352315939	0.015622852430476	0.00421496311907271	0.0164933339441976	0	0	0.0139735190360563	0.000320703715581619	0	0	0.0152563338983827	0.00343611123837449	0.00128281486232648	0.00371100013744445	0.00178677784395473	0	0	0.00297796307325789	9.16296330233197e-05	0.00146607412837312	0	0.0126448893572181	0	0.00013744444953498	0	0	0.00568103724744582	0	0.0353232235304898	0	0.000458148165116599	0	0.00169514821093142	0	0.013607000503963	0.0153021487148944	0.000641407431163238	0.00407751866953773	0	0.000458148165116599	0.000916296330233197	0.000412333348604939	0.00632244467860906	0	0	0	0.00206166674302469	0.00238237045860631	0.00187840747697805	0.000641407431163238	0.000916296330233197	0	0	0	0	0	0.252897787144363	0	0.000962111146744857	0	0	0.0062766298620974	0.0363769643102579	0	0.000229074082558299	0.00013744444953498	0.000366518532093279	0	0	0.00183259266046639	0	0	0.000458148165116599	0	0	0.00013744444953498	0	0.00151188894488478	0	0.000412333348604939	0	0	0.0074220002748889	0	0.000595592614651578	0.0177303339900124	0	0	0.000320703715581619	0.00522288908232923	0.00100792596325652	0	0.000916296330233197	0	0.00435240756860769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-57	0	0	0.000322803781415725	0	0	0	0	0.00106064099608024	0.00982245792022135	0	0.000230574129582661	0	0	0	0.338621166705096	0	0	0	0	0	0	0	0	9.22296518330643e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364307124740604	0	0	0	0	0	0.00290523403274153	0	0	0	0	0.000691722388747982	0	0	0	0	0	0	0	0	0	0	0	0.00322803781415725	0.0647452155868112	0	0.00511874567673507	0	0.00456536776573668	0	0.00147567442932903	0	0	0.00765506110214434	0.0334332487894858	0.020797786488356	0	0	0	0	0.000230574129582661	0	0	0	0	0.174037353008992	0.00267465990315887	0	0	0	0.0126354623011298	0.00119898547382984	0	0	0	0	0.00138344477749596	0.0726769656444547	0.0576896472215817	0.051556375374683	0.00281300438090846	0.0012912151256629	0	0	0.00557989393590039	0.00345861194373991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681577127046345	0	0.00193682268849435	0	0	0.00539543463223426	0	0.00101452617016371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114364768273	0	0	0	0.00986857274613788	0	0.00350472676965644	0	0.00133732995157943	0	0	0	0	0.00590269771731612	0	0.000368918607332257	0	0	0	0	0	0.000691722388747982	0	0	0	0.00285911920682499	0	0	0	0	0	0	0	0	0	0	0	0.00179847821074475	0	0	0	9.22296518330643e-05	0	0	0	0
run06-58	0.000376387930493695	0.0144282040022583	0.000125462643497899	0.000250925286995797	0.00087823850448529	0	0	0.00313656608744746	0	0	0	0	0.000188193965246848	0	0.164669719590992	0	0	0	0	0	0	0	0	0.00319929740919641	0	0	0.0131108462455304	0	0.0214541120381406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081550718273634	0	0	0	0.000376387930493695	0.0188821278464337	0.000125462643497899	0	0	0	0	0	0	0.00138008907847688	0	0	0	0.00163101436547268	0.22087698387805	0	0.00997428015808293	0.00282290947870272	0	0	0.0191957844551785	0	0	0.000313656608744746	0.0274135876042908	0.00100370114798319	0.000250925286995797	0.0113543692365598	0	0	0	0	0	0	0	0.0334985258139389	0	0	0	0	0	0.000188193965246848	0	0	0	0	0.0108525186625682	0.00144282040022583	0	0.0862555674048052	0	0.00639859481839282	0	0	0	0	0.00225832758296217	0.00652405746189072	0	0	0	0	0	0	0	0	0	0	0	0	0.0626058591054514	0	0.00125462643497898	0	0	0.00194467097421743	0.0405871651715702	0	0.00131735775672793	0	0	0	0	0	0	0	0	0	0.000439119252242645	0	0	0.0189448591681827	0	0	0	0.0181920833071953	0	0.0100370114798319	0.000690044539238442	0.0112289065930619	0.000439119252242645	0	0	0.00639859481839282	0	0.0654287685841541	0.000313656608744746	0	0.0561445329653096	0	0	0	0	0	0	0	0.0183802772724421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-59	0.00144140681304954	0.013597270936434	0.000288281362609907	0.000144140681304954	0	0	0.000528515831451497	0.00528515831451497	0.00610195550857637	0	0.00124921923797626	0	0	0	0.145774275693076	0.000528515831451497	0.00336328256378225	0.000192187575073272	0	0.0021621102195743	0	0	0	0	0	0	0.0137894585115072	0	0.00763945610916254	0	0	0.00206601643203767	0	0	0	0	0.00105703166290299	0.00230625090087926	0	0	0.000192187575073272	0	0.000240234468841589	0	0.000240234468841589	9.60937875366358e-05	0	0	0.0136453178302023	0.00124921923797626	0.000288281362609907	0	0.0021621102195743	0.00624609618988132	0	0.000384375150146543	0.00605390861480805	0	0	0.00677461202133282	0.00826406572815067	0.137173881708548	0.00499687695190506	0.0192187575073272	0.0683707298323163	0	0	0.0144140681304954	0	0	0	0.00850430019699226	0.000576562725219815	0.00360351703262384	0.00701484649017441	0.0101859414788834	0.000192187575073272	0	0.00504492384567338	0.000480468937683179	0.00235429779464758	0	0.00667851823379619	0	0	0	0	0.000528515831451497	0.000288281362609907	0.00792773747177245	0	0.00230625090087926	0	0.00341132945755057	0.000720703406524768	0.0424254071974247	0.0524672079950031	0.0026906260510258	0.00307500120117234	0	0.00418007975784366	0.000336328256378225	0.000864844087829722	0.00533320520828328	0.00091289098159804	0.000192187575073272	0	0.0313746216307116	0.00163359438812281	0.00581367414596646	0.000816797194061404	0.00139335991928122	0	0	0	9.60937875366358e-05	0	0.0820640945562869	0	0.00932109739105367	0.000144140681304954	9.60937875366358e-05	0.0254648536972085	0.125018017585163	0.00067265651275645	0	0	0.00225820400711094	9.60937875366358e-05	0	0.00221015711334262	0.000768750300293086	0	0	0.000864844087829722	0	0.000288281362609907	0	0.0021621102195743	0	0.00523711142074665	0	0	0	0.00345937635131889	0	0.00687070580886946	0	0	0	0.00763945610916254	0	0	0.00663047134002787	0	0.00739922164032095	0.000144140681304954	0	0	0	0	0	0	0	0	0.000240234468841589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-60	0.00191555265731986	0.0102298663188784	0.000529833713726769	0.000122269318552331	0	0	0	0.00407564395174438	0.00452396478643626	0	0.000203782197587219	0	0	0	0.153081186827519	0.0163840886860124	0	0	0	0	0	0	0	0.000285295076622106	0	0	0.00220084773394196	0	8.15128790348875e-05	0	0	0	0	0	0	0	0.000244538637104663	0.00224160417345941	0	0	0.000122269318552331	0.0013042060645582	0	0.000774372350831431	0	0	0.00032605151613955	0	0.0171177045973264	0.00264916856863384	0	0.00228236061297685	0	0	0	0	0.00615422236713401	0	0	0.00105966742745354	0.00346429735898272	0.101361265079883	0	0.0158134985327682	0.0262879034887512	0	0	0.00146723182262798	0	0	0.000570590153244213	0.0337870883599609	0.000815128790348875	0	0.00244538637104663	0	0	0	0.00224160417345941	0.00032605151613955	0.000529833713726769	8.15128790348875e-05	0.0293038800130421	0.00529833713726769	0.00489077274209325	0	0	0	0	0.0133273557222041	0	0.00346429735898272	0	0	0.00309748940332573	0.123573524616889	0.112283990870558	0.000244538637104663	0	0	0.00183403977828497	0.0045647212259537	0.000855885229866319	0	0.0013042060645582	0.00346429735898272	0	0.00766221062927943	0.00122269318552331	0.00615422236713401	0.00167101402021519	0.00701010759700033	0.00118193674600587	0	0	0.000122269318552331	0.000366807955656994	0.153407238343658	0	0.011208020867297	0.00546136289533746	0	0.000285295076622106	0.00362732311705249	0.000937398108901206	0	0.000122269318552331	0.000692859471796544	0	0	0.0244538637104663	0.000611346592761656	0	0.00122269318552331	0	0	0	0.00134496250407564	0.000122269318552331	0.000244538637104663	0.0125529833713727	0	0	0	0.00220084773394196	0.000163025758069775	0.00220084773394196	0.00505379850016303	0.000448320834691881	0	8.15128790348875e-05	0.0110449951092273	0.00970003260515161	0.00154874470166286	0	0	0	0	0	0	0	0	0.00114118030648843	0	0	0.000122269318552331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
